NCT ID,Acronym,Overall Status,Start Date,Conditions,Interventions,Locations,Primary Completion Date,Study First Post Date,Last Update Post Date,Study Type,Phases,Sponsor,Sponsor Type,Disease
NCT03673345,Unknown,COMPLETED,2018-09-25,"Influenza, Influenza Immunisation",Influenza Virus Quadrivalent Inactivated Vaccine,Rochester - United States,2020-12-22,2018-09-17,2022-03-18,INTERVENTIONAL,PHASE4,National Institute of Allergy and Infectious Diseases (NIAID),NIH,influenza
NCT03497845,Unknown,COMPLETED,2018-03-15,"Influenza A Virus, H5N1 Subtype","VN, IN, dk/BANG, gf/WA, bhg/QL, AS03 adjuvant, MF59 adjuvant","San Diego - United States, Peoria - United States, Lenexa - United States, Lexington - United States, Rockville - United States, Rochester - United States",2019-11-19,2018-04-13,2020-07-14,INTERVENTIONAL,PHASE2,Biomedical Advanced Research and Development Authority,FED,influenza
NCT02768805,Unknown,COMPLETED,2016-03-02,"Virus Diseases, RNA Virus Infections, Respiratory Tract Diseases, Respiratory Tract Infections","15 µg/strain of Quadrivalent VLP Vaccine, 30 µg/strain of Quadrivalent VLP Vaccine, 15 µg/strain of the licensed quadrivalent vaccine","Hollywood - United States, South Miami - United States, Endwell - United States, Toronto - Canada, Montreal - Canada, Pierrefonds - Canada, Sherbrooke - Canada, Quebec - Canada, Quebec - Canada",2016-05-17,2016-05-11,2020-06-11,INTERVENTIONAL,PHASE2,Medicago,INDUSTRY,influenza
NCT06744205,Unknown,RECRUITING,2025-01-06,"Influenza, Healthy Volunteers","Trivalent (TIV) messenger ribonucleic acid (mRNA) hemagglutinin (HA) Vaccine 1, TIV mRNA-neuraminidase (NA), TIV mRNA-HA Vaccine 2, Quadrivalent Influenza Standard Dose Vaccine, Quadrivalent Influenza Vaccine High Dose","Botany - Australia, Bayswater - Australia, Melbourne - Australia",2026-05-01,2024-12-20,2025-01-17,INTERVENTIONAL,PHASE2,"Sanofi Pasteur, a Sanofi Company",INDUSTRY,influenza
NCT02686398,Unknown,COMPLETED,2013-10,"Influenza, End Stage Renal Failure, Chronic Kidney Disease","Fluad, Agrippal",No locations listed,2014-11,2016-02-19,2016-02-19,INTERVENTIONAL,PHASE4,Korea University Guro Hospital,OTHER,influenza
NCT01009645,Unknown,COMPLETED,2009-09,Influenza Vaccination,"Fact Only Education Message, Fact and Myth Educational Message, Fact, Myth, Why Educational Message, Control Educational Message",Chicago - United States,2010-04,2009-11-09,2023-10-30,INTERVENTIONAL,NA,Northwestern University,OTHER,influenza
NCT03196245,Flu vaccine,TERMINATED,2012-08-14,"Pregnancy Related, Influenza, Human",There is no intervention.,Stanford - United States,2019-04-01,2017-06-22,2023-07-14,OBSERVATIONAL,Not Available,Stanford University,OTHER,influenza
NCT01083511,Unknown,COMPLETED,2010-03,Influenza,No interventions listed,"Tucson - United States, Chapel Hill - United States, Columbus - United States",2010-05,2010-03-09,2014-05-14,OBSERVATIONAL,Not Available,"QIAGEN Gaithersburg, Inc",INDUSTRY,influenza
NCT01707628,Rituxivac,COMPLETED,2012-10,Non-Hodgkin Lymphoma (NHL),influenza vaccination with influenza vaccine,"Leeuwarden - Netherlands, Nijmegen - Netherlands, Amsterdam - Netherlands, Enschede - Netherlands, Nieuwegein - Netherlands, Delft - Netherlands, Dordrecht - Netherlands",2013-06,2012-10-16,2014-01-31,INTERVENTIONAL,NA,St. Antonius Hospital,OTHER,influenza
NCT02949011,CAPSTONE 2,COMPLETED,2017-01-11,Influenza,"Baloxavir Marboxil, Placebo to Baloxavir Marboxil, Oseltamivir, Placebo to Oseltamivir",No locations listed,2018-04-12,2016-10-31,2019-11-19,INTERVENTIONAL,PHASE3,Shionogi,INDUSTRY,influenza
NCT01314911,Unknown,COMPLETED,2011-04,"Influenza, Human","Oseltamivir, Placebo","Chandler - United States, Costa Mesa - United States, Garden Grove - United States, Los Angeles - United States, San Diego - United States, Thousand Oaks - United States, Westminster - United States, Aurora - United States, Gainesville - United States, Hialeah - United States, Miami - United States, Miami - United States, Pinellas Park - United States, Columbus - United States, Iowa City - United States, Owensboro - United States, Eunice - United States, Lake Charles - United States, Bethesda - United States, Boston - United States, Elkhorn - United States, Fremont - United States, Omaha - United States, Omaha - United States, Newark - United States, New York - United States, New York - United States, Rochester - United States, Westfield - United States, Middleburg Heights - United States, Philadelphia - United States, Smithfield - United States, Rapid City - United States, Franklin - United States, Jackson - United States, Nashville - United States, Smyrna - United States, Amarillo - United States, Houston - United States, Houston - United States, Lubbock - United States, Plano - United States, San Antonio - United States, Richmond - United States, Buenos Aires - Argentina, Buenos Aires - Argentina, Cordoba - Argentina, Mueang Nonthaburi - Thailand, Bangkok - Thailand, Bangkok - Thailand, Khon Kaen - Thailand",2017-11-18,2011-03-15,2019-02-05,INTERVENTIONAL,NA,National Institute of Allergy and Infectious Diseases (NIAID),NIH,influenza
NCT03167593,Unknown,COMPLETED,2015-10-01,"Influenza Vaccination, Immune Response, Probiotics","Lactobacillus coryniformis K8 CECT5711, Control placebo",No locations listed,2016-01-07,2017-05-30,2017-05-30,INTERVENTIONAL,PHASE2,Biosearch S.A.,INDUSTRY,influenza
NCT02908893,Unknown,UNKNOWN,2016-09,Not Condition-specific,In-app and push notification mobile messages,Santa Barbara - United States,2016-12,2016-09-21,2016-10-21,INTERVENTIONAL,NA,Evidation Health,INDUSTRY,influenza
NCT01010893,Unknown,COMPLETED,2009-08,Influenza,"Vaccination with Fluval P and Fluval AB influenza vaccines, Vaccination with Fluval P monovalent influenza vaccine","Pilisvorosvar - Hungary, Veszprem - Hungary",2009-09,2009-11-10,2012-05-21,INTERVENTIONAL,NA,"Fluart Innovative Vaccine Ltd, Hungary",INDUSTRY,influenza
NCT01173211,Unknown,COMPLETED,2010-09,Influenza,"Trivalent inactivated influenza vaccine, Trivalent inactivated influenza vaccine, Trivalent inactivated influenza vaccine","Saint Louis - United States, Durham - United States, Nashville - United States, Houston - United States, Seattle - United States",2011-11,2010-07-30,2014-12-24,INTERVENTIONAL,PHASE2,National Institute of Allergy and Infectious Diseases (NIAID),NIH,influenza
NCT00645411,Unknown,COMPLETED,2007-10,Influenza,"Cell culture-derived influenza subunit vaccine (cTIV), Egg derived influenza subunit vaccine (eTIV), Cell culture-derived influenza subunit vaccine (cTIV), Egg derived influenza subunit vaccine (eTIV)","Fayetteville - United States, Downey - United States, Bardstown - United States, Metairie - United States, St. Louis - United States, Omaha - United States, Edison - United States, Endwell - United States, Fort Worth - United States, San Angelo - United States, San Antonio - United States, Bountiful - United States, Salt Lake City - United States, Salt Lake City - United States, Burke - United States, Spokane - United States, Dakovo - Croatia, Ljudevita Gaja 2, Djakovo - Croatia, Sisak - Croatia, Zagreb - Croatia, Zagreb - Croatia, Zagreb - Croatia, Zagreb - Croatia, Zagreb - Croatia, Zagreb - Croatia, Heikintori - Finland, Rantakatu 7 - Finland, Microkatu 1,Osa/Section A, 3rd floor PL1188 - Finland, Helsinki - Finland, Helsinki - Finland, Järvenpää - Finland, Kotka - Finland, Lahti - Finland, Oulu - Finland, Pori - Finland, Tampere - Finland, Turku - Finland, Vantaa - Finland, Vantaa - Finland, Budapest - Hungary, Budapest - Hungary, Budapest - Hungary, Budapest - Hungary, Budapest - Hungary, Miskolc - Hungary, Nyíregyháza - Hungary, Szombathely - Hungary, Ferrara - Italy, Genova - Italy, Novara - Italy, Perugia - Italy, Ragusa - Italy, Kaunas - Lithuania, Vilnius - Lithuania, Vilnius - Lithuania, Vilnius - Lithuania, Vilnius - Lithuania, Vilnius - Lithuania, Campulung Muscel - Romania, Craiova - Romania",2008-02,2008-03-27,2015-11-23,INTERVENTIONAL,PHASE3,Novartis,INDUSTRY,influenza
NCT02746211,Unknown,COMPLETED,2008-01,Influenza,"High Titre Influenza virus, Medium - High Influenza virus, Medium Low Titre Influenza virus, Low titre",London - United Kingdom,2008-12,2016-04-21,2016-04-21,INTERVENTIONAL,PHASE2,Hvivo,INDUSTRY,influenza
NCT06175611,Unknown,RECRUITING,2023-12-10,"SARS-CoV2 Infection, Influenza A, Influenza B, Respiratory Syncytial Virus (RSV)",COVID-19/Flu A/Flu B/RSV Test Kit,"Alicante - Spain, Madrid - Spain, Madrid - Spain",2024-04,2023-12-19,2024-01-11,OBSERVATIONAL,Not Available,EDAN Instruments Inc.,INDUSTRY,influenza
NCT04269811,Unknown,COMPLETED,2020-01-15,Relapse Rate After Allo-HSCT,Flu-Bu-Mel,"Shanghai - China, Shanghai - China",2023-03-30,2020-02-17,2023-10-25,INTERVENTIONAL,PHASE2,Shanghai Jiao Tong University School of Medicine,OTHER,influenza
NCT02401893,Unknown,COMPLETED,2009-09,Aging,Influenza Vaccine,No locations listed,2010-07,2015-03-30,2015-03-30,OBSERVATIONAL,Not Available,Vanderbilt University,OTHER,influenza
NCT03336593,Unknown,COMPLETED,2017-11-21,Safety Issues,"Quadrivalent Influenza Vaccine, Trivalent Influenza Vaccine","Bandung - Indonesia, Bandung - Indonesia, Bandung - Indonesia",2018-03-14,2017-11-08,2019-04-02,INTERVENTIONAL,PHASE2,PT Bio Farma,INDUSTRY,influenza
NCT01987011,Unknown,COMPLETED,2013-08,Influenza,"MG1109, Placebo","Ansan - Korea, Republic of, Inchon - Korea, Republic of, Seoul - Korea, Republic of, Suwon - Korea, Republic of",2013-10,2013-11-19,2015-07-03,INTERVENTIONAL,PHASE3,Green Cross Corporation,INDUSTRY,influenza
NCT02677493,Unknown,COMPLETED,2015-10,Influenza,"IL-YANG Quadrivalent Influenza Vaccine, IL-YANG Flu Vaccine Prefilled Syringe, IL-YANG Trivalent Influenza Vaccine",No locations listed,2016-01,2016-02-09,2023-09-28,INTERVENTIONAL,PHASE3,"Il-Yang Pharm. Co., Ltd.",INDUSTRY,influenza
NCT01000207,Unknown,COMPLETED,2009-10,Swine-Origin Influenza A H1N1 Virus,"Adjuvanted cell-derived, inactivated novel swine origin A/H1N1 monovalent subunit influenza virus vaccine",Kagoshima - Japan,2009-12,2009-10-22,2016-12-01,INTERVENTIONAL,PHASE3,Novartis Vaccines,INDUSTRY,influenza
NCT04579588,Unknown,RECRUITING,2020-10-29,"Corona Virus Infection, Flu Vaccine, Immunity",Flu shot,Palo Alto - United States,2026-03,2020-10-08,2024-11-04,OBSERVATIONAL,Not Available,Stanford University,OTHER,influenza
NCT01063088,Unknown,COMPLETED,2010-02,Influenza,"Seasonal influenza vaccine (split virion, inactivated, prepared in Vero Cell cultures)","Graz - Austria, Ghent - Belgium",2010-03,2010-02-05,2015-10-09,INTERVENTIONAL,PHASE3,"Resilience Government Services, Inc.",INDUSTRY,influenza
NCT00197288,Unknown,COMPLETED,2005-10,Influenza,Influenza,"Clearwater - United States, Evansville - United States, Baltimore - United States, St. Louis - United States, Buffalo - United States, Poughkeepsie - United States, Cincinnati - United States, Carnegie - United States, Erie - United States, Philadelphia - United States, Pittsburgh - United States, Warwick - United States, Houston - United States, Katy - United States, Marshfield - United States",2006-05,2005-09-20,2017-01-18,INTERVENTIONAL,PHASE3,GlaxoSmithKline,INDUSTRY,influenza
NCT00943488,Unknown,COMPLETED,2009-08,Influenza,Inactivated H1N1 Vaccine,"Iowa City - United States, Cincinnati - United States, Seattle - United States, Seattle - United States",2010-03,2009-07-22,2012-10-31,INTERVENTIONAL,PHASE2,National Institute of Allergy and Infectious Diseases (NIAID),NIH,influenza
NCT03394209,Unknown,COMPLETED,2018-02-06,"Influenza, Human, Critical Illness, Influenza","Favipiravir, Oseltamivir 75Mg Capsule",Beijing - China,2019-02-20,2018-01-09,2019-05-15,INTERVENTIONAL,PHASE2,Capital Medical University,OTHER,influenza
NCT05170009,Unknown,TERMINATED,2022-04-22,Influenza,"Baloxavir Marboxil, Placebo, Oseltamivir",New York - United States,2024-01-17,2021-12-27,2025-02-26,INTERVENTIONAL,PHASE3,Weill Medical College of Cornell University,OTHER,influenza
NCT01992107,Unknown,COMPLETED,2013-11,Influenza,"QIVc, TIV1c, TIV2c","Huntsville - United States, Mobile - United States, Chandler - United States, Mesa - United States, Mesa - United States, Harrisburg - United States, Jonesboro - United States, Anaheim - United States, Anaheim - United States, Downey - United States, Garden Grove - United States, Modesto - United States, Paramount - United States, Sacramento - United States, San Diego - United States, San Francisco - United States, Santa Rosa - United States, West Covina - United States, Colorado Springs - United States, Denver - United States, Denver - United States, Thornton - United States, Boca Raton - United States, Lake Mary - United States, Melbourne - United States, Miami Beach - United States, Opa Locka - United States, Pinellas Park - United States, Atlanta - United States, Marietta - United States, Woodstock - United States, Boise - United States, Peoria - United States, Mishawaka - United States, Council Bluffs - United States, Newton - United States, Wichita - United States, Wichita - United States, Lexington - United States, Louisville - United States, Metairie - United States, Kansas City - United States, St. Louis - United States, Bellevue - United States, Fremont - United States, Omaha - United States, Omaha - United States, Las Vegas - United States, Binghamton - United States, Wilmington - United States, Akron - United States, Cincinnati - United States, Cleveland - United States, Cleveland - United States, Dayton - United States, Dayton - United States, Kettering - United States, Oklahoma City - United States, Oklahoma City - United States, Tulsa - United States, Erie - United States, Erie - United States, Hermitage - United States, Sellersville - United States, Upper St. Clair - United States, Anderson - United States, Charleston - United States, Mt. Pleasant - United States, Bristol - United States, Jefferson City - United States, Lebanon - United States, Nashville - United States, Austin - United States, Dallas - United States, Fort Worth - United States, Fort Worth - United States, Round Rock - United States, San Angelo - United States, San Antonio - United States, Draper - United States, Layton - United States, Salt Lake City - United States, Salt Lake City - United States, Salt Lake City - United States, South Jordan - United States, West Jordan - United States, Burke - United States, Charlottesville - United States",2014-08,2013-11-25,2015-12-08,INTERVENTIONAL,PHASE3,Novartis Vaccines,INDUSTRY,influenza
NCT00900588,Unknown,COMPLETED,Unknown Date,Influenza,split-virion pandemic influenza vaccine (H5N1 strain NIBRG-14),Beijing - China,Unknown Date,2009-05-13,2009-08-12,INTERVENTIONAL,PHASE2,"Sinovac Biotech Co., Ltd",INDUSTRY,influenza
NCT00979407,Unknown,COMPLETED,2009-10-12,Influenza,"Influenza vaccine GSK2340272A, Influenza vaccine GSK2340274A","Caen cedex 9 - France, Paris Cedex 18 - France, Paris - France, Poitiers - France, Regensburg - Germany, Wuerzburg - Germany, Schmiedeberg - Germany",2009-11-09,2009-09-18,2018-08-06,INTERVENTIONAL,PHASE3,GlaxoSmithKline,INDUSTRY,influenza
NCT01568788,Unknown,COMPLETED,2008-12,Human Influenza,"Inactivated Influenza Vaccine, Inactivated Influenza Vaccine of Pasteur, Inactivated Influenza Vaccine of GSK",Mianyang - China,2009-01,2012-04-02,2012-06-20,INTERVENTIONAL,NA,"Hualan Biological Engineering, Inc.",INDUSTRY,influenza
NCT02107807,Unknown,COMPLETED,2014-04,"Influenza, Human, Flu, Human, Flu, Avian, Influenza, Influenza A Virus, H5N1 Subtype","Novartis Investigational H5N1 vaccine, Novartis Investigational H5N1 vaccine, Novartis Seasonal Influenza Vaccine, Novartis Seasonal Influenza Vaccine","Darlinghurst - Australia, Darlinghurst - Australia, Merewether - Australia, Würzburg - Germany, Rostock - Germany, Magdeburg - Germany, Hamburg - Germany, Fossacesia - Italy, Lanciano - Italy, Monza - Italy, Aviano - Italy, San Daniele del Friuli - Italy, Chieti - Italy, Chieti - Italy, Milan - Italy, Milan - Italy, Parma - Italy",2015-05,2014-04-08,2016-05-09,INTERVENTIONAL,PHASE3,Seqirus,INDUSTRY,influenza
NCT00476307,Unknown,COMPLETED,2007-06,Influenza,Fluarix™/Influsplit SSW® 2007/2008,"Dresden - Germany, Dresden - Germany, Freital - Germany",Unknown Date,2007-05-22,2016-11-04,INTERVENTIONAL,PHASE3,GlaxoSmithKline,INDUSTRY,influenza
NCT03852407,HLA,RECRUITING,2019-02-04,"Acute Myeloid Leukemia in Remission, Myelodysplastic Syndromes, Chronic Myeloid Leukemia in Remission, Myeloproliferative Syndrome, Myeloproliferative Disorder, Acute Lymphoid Leukemia in Remission, Multiple Myeloma, Chronic Lymphoid Leukemia, Non Hodgkin Lymphoma, Hodgkin Lymphoma","Thymoglobulin, Melphalan, Fludarabine, Cyclophosphamid","Antwerp - Belgium, Brugge - Belgium, Brussels - Belgium, Brussels - Belgium, Brussels - Belgium, Gent - Belgium, Leuven - Belgium, Liège - Belgium, Roeselare - Belgium, Yvoir - Belgium",2033-11-01,2019-02-25,2022-10-12,INTERVENTIONAL,PHASE2,University of Liege,OTHER,influenza
NCT01488188,Unknown,COMPLETED,2011-12,Healthy,"Influenza vaccine, Influenza vaccine","Seoul - Korea, Republic of",2013-05,2011-12-08,2013-12-23,INTERVENTIONAL,PHASE1,International Vaccine Institute,OTHER,influenza
NCT04232956,ASPERGIGRIPP,COMPLETED,2018-07-27,"Aspergillosis, Influenza, Critical Illness",No interventions listed,"Brest - France, Morlaix - France, Nantes - France, Rennes - France",2018-11-05,2020-01-18,2020-01-18,OBSERVATIONAL,Not Available,"University Hospital, Brest",OTHER,influenza
NCT01006798,Unknown,COMPLETED,2009-10,"Bird Flu, Influenza","Placebo, Ad4-H5-Vtn, Sanofi Pasteur Influenza Virus Vaccine, H5N1","Lexington - United States, Kansas City - United States, Rochester - United States, Mount Pleasant - United States",2011-09,2009-11-03,2024-03-18,INTERVENTIONAL,PHASE1,Emergent BioSolutions,INDUSTRY,influenza
NCT04080245,LAIV,RECRUITING,2019-11-15,"Influenza, Human",Treatment Group Live Attenuated Flu Vaccine (LAIV),Birmingham - United States,2025-06-01,2019-09-06,2024-08-01,INTERVENTIONAL,PHASE1,University of Alabama at Birmingham,OTHER,influenza
NCT00984945,Unknown,COMPLETED,2009-09,"Virus Diseases, RNA Virus Infections, Respiratory Tract Diseases, Respiratory Tract Infections","H5 VLP pandemic influenza vaccine 5 µg, H5 VLP pandemic influenza vaccine 10 µg, H5 VLP pandemic influenza vaccine 20 µg, Placebo",Pierrefonds - Canada,2009-12,2009-09-25,2010-11-04,INTERVENTIONAL,PHASE1,Medicago,INDUSTRY,influenza
NCT05508698,Unknown,COMPLETED,2022-08-18,Influenza,"Precommitment Nudge, Salience",Danville - United States,2023-04-08,2022-08-19,2023-07-25,INTERVENTIONAL,NA,Geisinger Clinic,OTHER,influenza
NCT01959945,Unknown,COMPLETED,2013-11,Influenza,"Flublok® Quadrivalent Influenza Virus Vaccine, Fluarix Quadrivalent® Influenza Virus Vaccine",Auburn - United States,2014-06,2013-10-10,2016-09-23,INTERVENTIONAL,PHASE3,Protein Sciences Corporation,INDUSTRY,influenza
NCT01855945,Unknown,COMPLETED,2013-05,Prophylaxis of A/H3N2v Influenza,Swine Influenza,"Redding - United States, Sacramento - United States, Lenexa - United States, Wichita - United States, Lexington - United States, Metairie - United States, Rochester - United States, Raleight - United States, Warwick - United States, Dallas - United States, Salt lake City - United States",2014-09,2013-05-17,2016-02-17,INTERVENTIONAL,PHASE1,Novartis Vaccines,INDUSTRY,influenza
NCT00566345,Unknown,COMPLETED,2007-11,Influenza,"Inactivated seasonal influenza vaccine (split virus, Vero cell-derived), Phosphate buffered saline","Tucson - United States, Anaheim - United States, Sacramento - United States, San Diego - United States, San Francisco - United States, Clearwater - United States, Jacksonville - United States, Pembroke Pines - United States, South Miami - United States, Chicago - United States, Lenexa - United States, Overland Park - United States, Lexington - United States, Metairie - United States, Columbia - United States, Kansas City - United States, Saint Louis - United States, Omaha - United States, Las Vegas - United States, Rochester - United States, Charlotte - United States, Raleigh - United States, Winston-Salem - United States, Goose Creek - United States, Spartanburg - United States, Nashville - United States, Austin - United States, Dallas - United States, Fort Worth - United States, Plano - United States, San Angelo - United States, San Antonio - United States, Salt Lake City - United States, Norfolk - United States",2008-06,2007-12-03,2023-10-17,INTERVENTIONAL,PHASE3,"Resilience Government Services, Inc.",INDUSTRY,influenza
NCT00895947,Unknown,COMPLETED,2009-04,Upper Respiratory Tract Infections,"interferon-alpha, placebo",Nedlands - Australia,2010-01,2009-05-08,2011-09-16,INTERVENTIONAL,PHASE2,"Ainos, Inc. (f/k/a Amarillo Biosciences Inc.",INDUSTRY,influenza
NCT02469298,Unknown,COMPLETED,2015-06-01,Virus Diseases,"GSK1325756 (Danirixin), Placebo To Match GSK1325756, Oseltamivir Phosphate, Placebo To Match Oseltamivir Phosphate","Palmetto Bay - United States, Blackfoot - United States, Oklahoma City - United States, Medford - United States, Marshfield - United States, Baulkham Hills - Australia, Brookvale - Australia, Hinchinbrook - Australia, Liverpool - Australia, Browns Plains - Australia, Everton Plaza - Australia, Kedron - Australia, Springfield - Australia, Glenelg East - Australia, Happy Valley - Australia, Berwick - Australia, Lynbrook - Australia, Noble Park - Australia, Pakenham - Australia, Tarneit - Australia, Applecross - Australia, Baldivis - Australia, Claremont - Australia, Morley - Australia, Yokine - Australia, Port Elizabeth - South Africa, Johannesburg - South Africa, Johannesburg - South Africa, Moloto South - South Africa, Pretoria - South Africa, Middelburg - South Africa, Western Cape - South Africa, Reiger Park - South Africa",2016-04-25,2015-06-11,2019-07-23,INTERVENTIONAL,PHASE2,GlaxoSmithKline,INDUSTRY,influenza
NCT00138398,Unknown,COMPLETED,2005-10-25,Influenza,Commercial TriValent Split Influenza Virus,Farmington - United States,Unknown Date,2005-08-30,2019-02-15,INTERVENTIONAL,NA,National Institute of Allergy and Infectious Diseases (NIAID),NIH,influenza
NCT00934245,Unknown,COMPLETED,2009-09,Influenza,"Inactivated Trivalent Influenza Vaccine, Inactivated polio vaccine (IPV)",Ballabgarh - India,2012-07,2009-07-08,2013-02-22,INTERVENTIONAL,PHASE4,"Wayne Sullender, M.D.",OTHER,influenza
NCT03753347,Unknown,ACTIVE_NOT_RECRUITING,2018-12-01,Influenza,2018-19 quadrivalent inactivated influenza vaccine,Vancouver - Canada,2019-04-12,2018-11-27,2025-02-07,INTERVENTIONAL,PHASE4,British Columbia Centre for Disease Control,OTHER_GOV,influenza
NCT06095947,Unknown,COMPLETED,2021-09-15,GCP,"Influenza Vaccine (Split Virion), Inactivated, Quadrivalent",Jinan - China,2023-02-06,2023-10-23,2023-10-23,OBSERVATIONAL,Not Available,Hualan Biological Bacterin Co. Ltd.,INDUSTRY,influenza
NCT04610047,Unknown,COMPLETED,2020-12-14,"Influenza, Influenza -Like Illness","Norketotifen, Placebo","Phoenix - United States, Los Angeles - United States, DeBary - United States, Kissimmee - United States, Miami - United States, Miami - United States, Miami - United States, Eunice - United States, Towson - United States, Las Vegas - United States, Louisburg - United States, Middleburg Heights - United States, Scottdale - United States, Smithfield - United States, West Columbia - United States, Rapid City - United States, Jackson - United States, Dallas - United States, Houston - United States, Morgantown - United States",2022-01-25,2020-10-30,2023-01-30,INTERVENTIONAL,PHASE2,"Emergo Therapeutics, Inc.",INDUSTRY,influenza
NCT04584645,CardioFlu,COMPLETED,2020-09-21,"Cardiovascular Diseases, Atrial Fibrillation, Abnormal Heart Rhythms, Cardiac Arrest, Heart Attack, Myocardial Infarction, Coronary Heart Disease, Heart Failure, Stroke, Cerebrovascular Accident",Targeted digital intervention,San Mateo - United States,2021-04-12,2020-10-14,2022-06-21,INTERVENTIONAL,NA,Evidation Health,INDUSTRY,influenza
NCT06028347,Unknown,COMPLETED,2023-10-05,"Influenza, Human","sa-mRNA vaccine Dose 1, sa-mRNA vaccine Dose 2, sa-mRNA vaccine Dose 3, Placebo","Brisbane - Australia, Melbourne - Australia",2024-10-13,2023-09-08,2024-11-27,INTERVENTIONAL,PHASE1,Seqirus,INDUSTRY,influenza
NCT00956111,Unknown,COMPLETED,2009-07,Influenza,"split-virion, adjuvanted H1N1 vaccine of 7.5 μg per dose, split-virion, adjuvanted H1N1 vaccine of 15 μg per dose, split-virion, non-adjuvanted H1N1 vaccine of 15 μg per dose, split-virion, non-adjuvanted H1N1 vaccine of 30 μg per dose, whole-virion, adjuvanted H1N1 vaccine of 5 μg per dose, whole-virion, adjuvanted H1N1 vaccine of 10 μg per dose, placebo control",Beijing - China,2009-09,2009-08-11,2021-07-29,INTERVENTIONAL,PHASE4,"Sinovac Biotech Co., Ltd",INDUSTRY,influenza
NCT00161811,Unknown,COMPLETED,2004-11,Influenza,"Vero Cell-derived Influenza Vaccine, Egg cell-derived Influenza Vaccine","Vienna - Austria, Henningsdorf - Germany, Mainz - Germany, Mainz - Germany",Unknown Date,2005-09-13,2015-10-09,INTERVENTIONAL,PHASE3,"Resilience Government Services, Inc.",INDUSTRY,influenza
NCT02872311,OLIVE,COMPLETED,2016-09,Immune Response,"High Dose Influenza vaccine, Adjuvanted Influenza vaccine, Standard Dose Influenza vaccine, Recombinant Influenza vaccine",Marshfield - United States,2018-04,2016-08-19,2019-12-19,INTERVENTIONAL,NA,Marshfield Clinic Research Foundation,OTHER,influenza
NCT00776711,Unknown,COMPLETED,2008-10-16,"Influenza, Human","Monovalent Influenza Subunit Virion (H5N1) Vaccine, A/Indonesia/05/2005, VRC-AViDNA036-00-VP",Bethesda - United States,2011-01-14,2008-10-21,2017-07-02,INTERVENTIONAL,PHASE1,National Institute of Allergy and Infectious Diseases (NIAID),NIH,influenza
NCT04497311,TOMOCOVIDMX,UNKNOWN,2020-06-15,"SARS-CoV-2, Covid19, H1N1 Influenza, Computed Tomography",Thoraxic computed tomography,León - Mexico,2021-04-30,2020-08-04,2020-08-06,OBSERVATIONAL,Not Available,Universidad de Guanajuato,OTHER,influenza
NCT00380211,Unknown,COMPLETED,2006-09,Influenza,"Influenza vaccine (A/H3N2, A/H1N1, and B strains), Fluarix","Miami - United States, Lenexa - United States, Binghamton - United States, Austin - United States, Fort Worth - United States, Burke - United States",Unknown Date,2006-09-25,2016-10-07,INTERVENTIONAL,PHASE3,GlaxoSmithKline,INDUSTRY,influenza
NCT06609811,Unknown,COMPLETED,2024-09-21,Influenza,"Intranasal Influenza Live Attenuated Vaccine, Intranasal Influenza Live Attenuated Vaccine",Lianyungang - China,2024-12-31,2024-09-24,2025-02-21,INTERVENTIONAL,PHASE4,Jiangsu Province Centers for Disease Control and Prevention,NETWORK,influenza
NCT00616928,Unknown,COMPLETED,2008-01-23,Influenza,"Influenza A (H5N1) Virus Monovalent Vaccine, Adjuvanted, Placebo","Huntsville - United States, Phoenix - United States, Anaheim - United States, Jacksonville - United States, Melbourne - United States, Miami - United States, Pembroke Pines - United States, Stockbridge - United States, Chicago - United States, Peoria - United States, South Bend - United States, Lenexa - United States, Wichita - United States, Metairie - United States, Rockville - United States, Saint Louis - United States, Missoula - United States, Las Vegas - United States, Edison - United States, Poughkeepsie - United States, Rochester - United States, Raleigh - United States, Cleveland - United States, Erie - United States, Pittsburgh - United States, Spartanburg - United States, Nashville - United States, Austin - United States, Fort Worth - United States, San Angelo - United States, Halifax - Canada, Truro - Canada, London - Canada, Sarnia - Canada, Sudbury - Canada, Woodstock - Canada, Pointe-Claire - Canada, Quebec City - Canada, Sherbrooke - Canada, St-Romuald - Canada",2008-10-15,2008-02-15,2018-06-08,INTERVENTIONAL,PHASE3,GlaxoSmithKline,INDUSTRY,influenza
