pubmed_id,title,keywords,journal,abstract,methods,results,conclusions,publication_date,category
39225478,Association Between SARS-CoV-2 Viral Load and COVID-19 Vaccination in 4 Phase 3 Trials.,"COVID-19 transmission, COVID-19 vaccine, SARS-CoV-2 viral load, infectiousness, randomized trial",The Journal of infectious diseases,"Coronavirus disease 2019 (COVID-19) vaccines reduce severe disease and mortality and may lessen transmission, measured by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) viral load (VL). Evaluating vaccine associations in VL at COVID-19 diagnosis in 4 phase 3 randomized, placebo-controlled vaccine trials, July 2020 to July 2021, VL reductions were 2.78 log10 copies/mL (95% confidence interval [CI], 1.38-4.18; n = 60 placebo, 11 vaccine) and 2.12 log10 copies/mL (95% CI, 1.44-2.80; n = 594 placebo, 36 vaccine) for NVX-CoV2373 and mRNA-1273, respectively. Associations were not significant for AZD1222 (0.59 log10 copies/mL; 95% CI, -.19 to 1.36; n = 90 placebo, 78 vaccine) or Ad26.COV2.S (0.23 log10 copies/mL; 95% CI, -.01 to .47; n = 916 placebo, 424 vaccine). Thus, vaccines potentially decreased transmission when ancestral SARS-CoV-2 predominated. Clinical Trials Registration. NCT04470427, NCT04505722, NCT04516746, NCT04611802.",,,,2024-09-03,Pubmed_Chagas_Disease.csv
39199420,Neglected Tropical Diseases: A Chemoinformatics Approach for the Use of Biodiversity in Anti-Trypanosomatid Drug Discovery.,"chagas disease, drug discovery, human African trypanosomiasis, leishmaniasis, natural products, neglected tropical diseases",Biomolecules,"The development of new treatments for neglected tropical diseases (NTDs) remains a major challenge in the 21st century. In most cases, the available drugs are obsolete and have limitations in terms of efficacy and safety. The situation becomes even more complex when considering the low number of new chemical entities (NCEs) currently in use in advanced clinical trials for most of these diseases. Natural products (NPs) are valuable sources of hits and lead compounds with privileged scaffolds for the discovery of new bioactive molecules. Considering the relevance of biodiversity for drug discovery, a chemoinformatics analysis was conducted on a compound dataset of NPs with anti-trypanosomatid activity reported in 497 research articles from 2019 to 2024. Structures corresponding to different metabolic classes were identified, including terpenoids, benzoic acids, benzenoids, steroids, alkaloids, phenylpropanoids, peptides, flavonoids, polyketides, lignans, cytochalasins, and naphthoquinones. This unique collection of NPs occupies regions of the chemical space with drug-like properties that are relevant to anti-trypanosomatid drug discovery. The gathered information greatly enhanced our understanding of biologically relevant chemical classes, structural features, and physicochemical properties. These results can be useful in guiding future medicinal chemistry efforts for the development of NP-inspired NCEs to treat NTDs caused by trypanosomatid parasites.",,,,2024-08-31,Pubmed_Chagas_Disease.csv
39175346,Regional Differences in the Epidemiology of Heart Failure.,"Geographical differences, Heart failure, Lower middle income",Korean circulation journal,"Heart failure (HF) epidemiology, patient characteristics, and clinical outcomes exhibit substantial regional variations, reflecting diverse etiologies and health system capacities. This review comprehensively analyses these variations, drawing on data from recent global registries and clinical trials. Our review indicates that ischemic and hypertensive heart diseases are prevalent globally but differ in dominance depending on the region. Notably, regions such as Africa and Latin America show higher instances of HF from hypertensive heart disease and Chagas cardiomyopathy, respectively. Moreover, disparities in age and comorbidity profiles across regions highlight younger populations with HF in lower-income countries compared to older populations in high-income regions. This review also highlights the global disparity in guideline-directed medical and device therapy, underscoring significant underuse in lower-income regions. These insights emphasize the need for targeted HF management strategies considering regional clinical and demographic characteristics to enhance global HF care and outcomes.",,,,2024-08-23,Pubmed_Chagas_Disease.csv
39116904,"Efficacy and safety of Butantan-DV in participants aged 2-59 years through an extended follow-up: results from a double-blind, randomised, placebo-controlled, phase 3, multicentre trial in Brazil.",,The Lancet. Infectious diseases,"A single-dose dengue vaccine that protects individuals across a wide age range and regardless of dengue serostatus is an unmet need. We assessed the safety and efficacy of the live, attenuated, tetravalent Butantan-dengue vaccine (Butantan-DV) in adults, adolescents, and children. We previously reported the primary and secondary efficacy and safety endpoints in the initial 2 years of follow-up. Here we report the results through an extended follow-up period, with an average of 3·7 years of follow-up.
In this double-blind, randomised, placebo-controlled, phase 3, multicentre trial in Brazil, healthy participants (aged 2-59 years) who had not previously received a dengue vaccine were enrolled and randomly assigned 2:1 (stratified by age 18-59 years, 7-17 years, and 2-6 years) using a central electronic randomisation system to receive 0·5 mL of Butantan-DV (containing approximately 10
Of 16 363 participants assessed for eligibility, 16 235 were randomly assigned between Feb 22, 2016, and July 5, 2019, and received single-dose Butantan-DV (10 259 participants) or placebo (5976 participants). 16 162 participants (Butantan-DV n=10 215; placebo n=5947) were included in the per-protocol population and 16 235 (Butantan-DV n=10 259; placebo n=5976) in the safety population. At the data cutoff (July 13, 2021), participants had 2-5 years of follow-up (mean 3·7 years [SD 1·0], median 4·0 years [IQR 3·2-4·5]). 356 VCD cases were captured through the follow-up (128 in the vaccine group and 228 in the placebo group). Vaccine efficacy against VCD caused by any DENV serotype was 67·3% (95% CI 59·4-73·9); cases caused by DENV-3 or DENV-4 were not observed. The proportions of participants who had serious adverse events were similar between treatment groups (637 [6·2%] in the vaccine group and 395 [6·6%] in the placebo group) up until the cutoff.
A single dose of Butantan-DV was generally well tolerated and efficacious against symptomatic VCD (caused by DENV-1 and DENV-2) for a mean of 3·7 years. These findings support the continued development of Butantan-DV to prevent dengue disease in children, adolescents, and adults regardless of dengue serostatus.
Instituto Butantan and Merck Sharp & Dohme LLC, a subsidiary of Merck & Co.
For the Spanish and Portuguese translations of the abstract see Supplementary Materials section.",,,,2024-08-09,Pubmed_Chagas_Disease.csv
39111953,Sacubitril/Valsartan Versus Enalapril in Chronic Chagas Cardiomyopathy: Rationale and Design of the PARACHUTE-HF Trial.,"Chagas disease, angiotensin-converting enzyme inhibitors, heart failure, sacubitril/valsartan",JACC. Heart failure,"Chronic Chagas cardiomyopathy (CCC) has unique pathogenic and clinical features with worse prognosis than other causes of heart failure (HF), despite the fact that patients with CCC are often younger and have fewer comorbidities. Patients with CCC were not adequately represented in any of the landmark HF studies that support current treatment guidelines. PARACHUTE-HF (Prevention And Reduction of Adverse outcomes in Chagasic Heart failUre Trial Evaluation) is an active-controlled, randomized, phase IV trial designed to evaluate the effect of sacubitril/valsartan 200 mg twice daily vs enalapril 10 mg twice daily added to standard of care treatment for HF. The study aims to enroll approximately 900 patients with CCC and reduced ejection fraction at around 100 sites in Latin America. The primary outcome is a hierarchical composite of time from randomization to cardiovascular death, first HF hospitalization, or relative change from baseline to week 12 in NT-proBNP levels. PARACHUTE-HF will provide new data on the treatment of this high-risk population. (Efficacy and Safety of Sacubitril/Valsartan Compared With Enalapril on Morbidity, Mortality, and NT-proBNP Change in Patients With CCC [PARACHUTE-HF]; NCT04023227).",,,,2024-08-08,Pubmed_Chagas_Disease.csv
39102443,"How do we classify organ involvement in Chagas disease? A systematic review of organ involvement since 1909, Highlighting the urgent need for a universal classification system in Chronic Chagas disease.",,PLoS neglected tropical diseases,"Chagas disease (CD) is recognized as one of the 20 neglected tropical diseases by the World Health Organization (WHO), posing a significant global health challenge. The objective of this work was to conduct a systematic methodology review to explore the different classifications used to describe the presence and degree of organ involvement in patients with CD since the disease's description in 1909. We searched relevant electronic medical databases from their inception dates to July 2023. We also delved into historical variations and revisions of each classification, the necessary diagnostic methods, their prognostic value, and their uptake. Our study underscores the conspicuous absence of a universally accepted CD classification system for cardiac and digestive involvement, both in the context of clinical trials and within current clinical guidelines. This endeavour will facilitate cross-population comparisons if clinical manifestations and complementary test results are available for each patient, constituting a pivotal stride toward identifying precise prognoses and establishing a minimum data set requisite for a fitting CD classification, tailored to the test availability in both endemic and non-endemic regions.",,,,2024-08-05,Pubmed_Chagas_Disease.csv
38949484,Oxygenated versus non-oxygenated flush out during deceased donor liver procurement: The first proof-of-concept study in humans.,"liver procurement, liver transplantation, organ donation, oxygenated preservation solution, static cold storage",Artificial organs,"Liver transplantation is used for treating end-stage liver disease, fulminant hepatitis, and oncological malignancies and organ shortage is a major limiting factor worldwide. The use of grafts based on extended donor criteria have become internationally accepted. Oxygenated machine perfusion technologies are the most recent advances in organ transplantation; however, it is only applied after a period of cold ischemia. Due to its high cost, we aimed to use a novel device, OxyFlush®, based on oxygenation of the preservation solution, applied during liver procurement targeting the maintenance of ATP during static cold storage (SCS).
Twenty patients were randomly assigned to the OxyFlush or control group based on a 1:1 ratio. In the OxyFlush group, the perfusion solution was oxygenated with OxyFlush® device while the control group received a non-oxygenated solution. Liver and the common bile duct (CBD) biopsies were obtained at three different time points. The first was at the beginning of the procedure, the second during organ preparation, and the third after total liver reperfusion. Biopsies were analyzed, and adenosine triphosphate (ATP) levels and histological scores of the liver parenchyma and CBD were assessed. Postoperative laboratory tests were performed.
OxyFlush® was able to maintain ATP levels during SCS and improved the damage caused by the lack of oxygen in the CBD. However, OxyFlush® did not affect laboratory test results and histological findings of the parenchyma.
We present a novel low-cost device that is feasible and could represent a valuable tool in organ preservation during SCS.",,"OxyFlush® was able to maintain ATP levels during SCS and improved the damage caused by the lack of oxygen in the CBD. However, OxyFlush® did not affect laboratory test results and histological findings of the parenchyma.",We present a novel low-cost device that is feasible and could represent a valuable tool in organ preservation during SCS.,2024-07-01,Pubmed_Chagas_Disease.csv
38904688,Listen to what the animals say: a systematic review and meta-analysis of sterol 14-demethylase inhibitor efficacy for in vivo models of Trypanosoma cruzi infection.,"Trypanosoma cruzi, Animal models, Chagas disease, Meta-analysis, Sterol 14-demethylase inhibitors, Systematic review",Parasitology research,"Sterol 14-demethylase (CYP51) inhibitors, encompassing new chemical entities and repurposed drugs, have emerged as promising candidates for Chagas disease treatment, based on preclinical studies reporting anti-Trypanosoma cruzi activity. Triazoles like ravuconazole (RAV) and posaconazole (POS) progressed to clinical trials. Unexpectedly, their efficacy was transient in chronic Chagas disease patients, and their activity was not superior to benznidazole (BZ) treatment. This paper aims to summarize evidence on the global activity of CYP51 inhibitors against T. cruzi by applying systematic review strategies, risk of bias assessment, and meta-analysis from in vivo studies. PubMed and Embase databases were searched for original articles, obtaining fifty-six relevant papers meeting inclusion criteria. Characteristics of animal models, parasite strain, treatment schemes, and cure rates were extracted. Primary outcomes such as maximum parasitaemia values, survival, and parasitological cure were recorded for meta-analysis, when possible. The risk of bias was uncertain in most studies. Animals treated with itraconazole, RAV, or POS survived significantly longer than the infected non-treated groups (RR = 4.85 [3.62, 6.49], P < 0.00001), and they showed no differences with animals treated with positive control drugs (RR = 1.01 [0.98, 1.04], P = 0.54). Furthermore, the overall analysis showed that RAV or POS was not likely to achieve parasitological cure when compared with BZ or NFX treatment (OD = 0.49 [0.31, 0.77], P = 0.002). This systematic review contributes to understanding why the azoles had failed in clinical trials and, more importantly, how to improve the animal models of T. cruzi infection by filling the gaps between basic, translational, and clinical research.",,,,2024-06-21,Pubmed_Chagas_Disease.csv
38820119,Effect of Smoking on Longitudinal Interferon γ Release Assay Results Among Close Contacts of People with Pulmonary Tuberculosis.,"IGRA, close contacts, interferon γ release assays, smoking, tuberculosis",The Journal of infectious diseases,"Diagnosis of Mycobacterium tuberculosis infection in close contacts is critical for tuberculosis control. Smoking is a risk factor for M. tuberculosis infection and tuberculosis disease but its effect on longitudinal interferon γ release assay (IGRA) results remains unknown. We conducted a multisite prospective study in Brazil between 2015 and 2019, among close contacts of adults with culture-confirmed pulmonary tuberculosis. IGRA was performed at baseline, at month 6 if results were negative at baseline, and at months 24-30 after enrollment. IGRA results were categorized as IGRA positive (maintained from baseline to the last visit), IGRA conversion (from negative to positive at any time), IGRA reversion (from positive to negative at any time), and IGRA negative (maintained from baseline to the last visit). Associations between IGRA results and smoking status at baseline (current/former vs never) in contacts were evaluated using propensity score-adjusted logistic regression models. Estimated propensity score was used as a covariate in models, which regressed the outcome (IGRA positive, IGRA conversion, IGRA reversion) on smoking status. Of 430 close contacts, 89 (21%) were IGRA positive, 30 (7%) were converters, 30 (7%) were reverters and 22 were indeterminate. Smoking frequency was 26 (29%) among IGRA-positive contacts, 7 (23%) in converters, and 3 (10%) in reverters. Smoking in contacts was associated with lower odds of IGRA reversion (adjusted odds ratio, 0.16 [95% confidence interval, .03-.70]). We did not detect associations between smoking and IGRA positive or IGRA conversion. Our findings highlight the importance of smoking on longitudinal IGRA results. This has implications for clinical care and clinical trials in which IGRA status is monitored or used as an outcome.",,,,2024-05-31,Pubmed_Chagas_Disease.csv
38806090,Tackling the challenges of human Chagas disease: A comprehensive review of treatment strategies in the chronic phase and emerging therapeutic approaches.,"Chagas disease, Clinical trials, Etiologic treatment, Trypanocidal drug, Trypanosoma cruzi",Acta tropica,"Chagas disease (CD), caused by the flagellated protozoan Trypanosoma cruzi (T. cruzi), affects approximately 7 million people worldwide and is endemic in Latin America, especially among socioeconomically disadvantaged populations. Since the 1960s, only two drugs have been commercially available for treating this illness: nifurtimox (NFX) and benznidazole (BZN). Although these drugs are effective in the acute phase (AP) of the disease, in which parasitemia is usually high, their cure rates in the chronic phase (CP) are low and often associated with several side effects. The CP is characterized by a subpatent parasitaemia and absence of clinical symptoms in the great majority of infected individuals. However, at least 30 % of the individuals will develop potentially lethal symptomatic forms, including cardiac and digestive manifestations. For such reason, in the CP the treatment is usually symptomatic and typically focuses on managing complications such as arrhythmias, heart failure, or digestive problems. Therefore, the need for new drugs or therapeutic approaches using BZN or NFX is extremely urgent. This review presents the main clinical trials, especially in the CP, which involve BZN and NFX in different treatment regimens. Additionally, other therapies using combinations of these drugs with other substances such as allopurinol, itraconazole, ravuconazole, ketoconazole, posaconazole and amiodarone are also reported. The importance of early diagnosis, especially in pediatric patients, is also discussed, emphasizing the need to identify the disease in its early stages to improve the chances of successful treatment.",,,,2024-05-29,Pubmed_Chagas_Disease.csv
38798659,Small molecule biomarkers predictive of Chagas disease progression.,,medRxiv : the preprint server for health sciences,"Chagas disease (CD) is a neglected tropical disease caused by the parasitic protozoan Trypanosoma cruzi. However, only 20% to 30% of infected individuals will progress to severe symptomatic cardiac manifestations. Current treatments are benznidazole and nifurtimox, which are poorly tolerated regimens. Developing a biomarker to determine the likelihood of patient progression would be helpful for doctors to optimize patient treatment strategies. Such a biomarker would also benefit drug discovery efforts and clinical trials. In this study, we combined untargeted and targeted metabolomics to compare serum samples from T. cruzi-infected individuals who progressed to severe cardiac disease, versus infected individuals who remained at the same disease stage (non-progressors). We identified four unannotated biomarker candidates, which were validated in an independent cohort using both untargeted and targeted analysis techniques. Overall, our findings demonstrate that serum small molecules can predict CD progression, offering potential for clinical monitoring.",,,,2024-05-27,Pubmed_Chagas_Disease.csv
38780941,SARS-CoV-2 Viral Load in the Nasopharynx at Time of First Infection Among Unvaccinated Individuals: A Secondary Cross-Protocol Analysis of 4 Randomized Trials.,,JAMA network open,"SARS-CoV-2 viral load (VL) in the nasopharynx is difficult to quantify and standardize across settings, but it may inform transmission potential and disease severity.
To characterize VL at COVID-19 diagnosis among previously uninfected and unvaccinated individuals by evaluating the association of demographic and clinical characteristics, viral variant, and trial with VL, as well as the ability of VL to predict severe disease.
This secondary cross-protocol analysis used individual-level data from placebo recipients from 4 harmonized, phase 3 COVID-19 vaccine efficacy trials sponsored by Moderna, AstraZeneca, Janssen, and Novavax. Participants were SARS-CoV-2 negative at baseline and acquired COVID-19 during the blinded phase of the trials. The setting included the US, Brazil, South Africa, Colombia, Argentina, Peru, Chile, and Mexico; start dates were July 27, 2020, to December 27, 2020; data cutoff dates were March 26, 2021, to July 30, 2021. Statistical analysis was performed from November 2022 to June 2023.
Linear regression was used to assess the association of demographic and clinical characteristics, viral variant, and trial with polymerase chain reaction-measured log10 VL in nasal and/or nasopharyngeal swabs taken at the time of COVID-19 diagnosis.
Among 1667 participants studied (886 [53.1%] male; 995 [59.7%] enrolled in the US; mean [SD] age, 46.7 [14.7] years; 204 [12.2%] aged 65 years or older; 196 [11.8%] American Indian or Alaska Native, 150 [9%] Black or African American, 1112 [66.7%] White; 762 [45.7%] Hispanic or Latino), median (IQR) log10 VL at diagnosis was 6.18 (4.66-7.12) log10 copies/mL. Participant characteristics and viral variant explained only 5.9% of the variability in VL. The independent factor with the highest observed differences was trial: Janssen participants had 0.54 log10 copies/mL lower mean VL vs Moderna participants (95% CI, 0.20 to 0.87 log10 copies/mL lower). In the Janssen study, which captured the largest number of COVID-19 events and variants and used the most intensive post-COVID surveillance, neither VL at diagnosis nor averaged over days 1 to 28 post diagnosis was associated with COVID-19 severity.
In this study of placebo recipients from 4 randomized phase 3 trials, high variability was observed in SARS-CoV-2 VL at the time of COVID-19 diagnosis, and only a fraction was explained by individual participant characteristics or viral variant. These results suggest challenges for future studies of interventions seeking to influence VL and elevates the importance of standardized methods for specimen collection and viral load quantitation.",,"Among 1667 participants studied (886 [53.1%] male; 995 [59.7%] enrolled in the US; mean [SD] age, 46.7 [14.7] years; 204 [12.2%] aged 65 years or older; 196 [11.8%] American Indian or Alaska Native, 150 [9%] Black or African American, 1112 [66.7%] White; 762 [45.7%] Hispanic or Latino), median (IQR) log10 VL at diagnosis was 6.18 (4.66-7.12) log10 copies/mL. Participant characteristics and viral variant explained only 5.9% of the variability in VL. The independent factor with the highest observed differences was trial: Janssen participants had 0.54 log10 copies/mL lower mean VL vs Moderna participants (95% CI, 0.20 to 0.87 log10 copies/mL lower). In the Janssen study, which captured the largest number of COVID-19 events and variants and used the most intensive post-COVID surveillance, neither VL at diagnosis nor averaged over days 1 to 28 post diagnosis was associated with COVID-19 severity.",,2024-05-23,Pubmed_Chagas_Disease.csv
38768617,"Bedaquiline-pretomanid-moxifloxacin-pyrazinamide for drug-sensitive and drug-resistant pulmonary tuberculosis treatment: a phase 2c, open-label, multicentre, partially randomised controlled trial.",,The Lancet. Infectious diseases,"The current tuberculosis (TB) drug development pipeline is being re-populated with candidates, including nitroimidazoles such as pretomanid, that exhibit a potential to shorten TB therapy by exerting a bactericidal effect on non-replicating bacilli. Based on results from preclinical and early clinical studies, a four-drug combination of bedaquiline, pretomanid, moxifloxacin, and pyrazinamide (BPaMZ) regimen was identified with treatment-shortening potential for both drug-susceptible (DS) and drug-resistant (DR) TB. This trial aimed to determine the safety and efficacy of BPaMZ. We compared 4 months of BPaMZ to the standard 6 months of isoniazid, rifampicin, pyrazinamide, and ethambutol (HRZE) in DS-TB. 6 months of BPaMZ was assessed in DR-TB.
SimpliciTB was a partially randomised, phase 2c, open-label, clinical trial, recruiting participants at 26 sites in eight countries. Participants aged 18 years or older with pulmonary TB who were sputum smear positive for acid-fast bacilli were eligible for enrolment. Participants with DS-TB had Mycobacterium tuberculosis with sensitivity to rifampicin and isoniazid. Participants with DR-TB had M tuberculosis with resistance to rifampicin, isoniazid, or both. Participants with DS-TB were randomly allocated in a 1:1 ratio, stratified by HIV status and cavitation on chest radiograph, using balanced block randomisation with a fixed block size of four. The primary efficacy endpoint was time to sputum culture-negative status by 8 weeks; the key secondary endpoint was unfavourable outcome at week 52. A non-inferiority margin of 12% was chosen for the key secondary outcome. Safety and tolerability outcomes are presented as descriptive analyses. The efficacy analysis population contained patients who received at least one dose of medication and who had efficacy data available and had no major protocol violations. The safety population contained patients who received at least one dose of medication. This study is registered with ClinicalTrials.gov (NCT03338621) and is completed.
Between July 30, 2018, and March 2, 2020, 455 participants were enrolled and received at least one dose of study treatment. 324 (71%) participants were male and 131 (29%) participants were female. 303 participants with DS-TB were randomly assigned to 4 months of BPaMZ (n=150) or HRZE (n=153). In a modified intention-to-treat (mITT) analysis, by week 8, 122 (84%) of 145 and 70 (47%) of 148 participants were culture-negative on 4 months of BPaMZ and HRZE, respectively, with a hazard ratio for earlier negative status of 2·93 (95% CI 2·17-3·96; p<0·0001). Median time to negative culture (TTN) was 6 weeks (IQR 4-8) on 4 months of BPaMZ and 11 weeks (6-12) on HRZE. 86% of participants with DR-TB receiving 6 months of BPaMZ (n=152) reached culture-negative status by week 8, with a median TTN of 5 weeks (IQR 3-7). At week 52, 120 (83%) of 144, 134 (93%) of 144, and 111 (83%) of 133 on 4 months of BPaMZ, HRZE, and 6 months of BPaMZ had favourable outcomes, respectively. Despite bacteriological efficacy, 4 months of BPaMZ did not meet the non-inferiority margin for the key secondary endpoint in the pre-defined mITT population due to higher withdrawal rates for adverse hepatic events. Non-inferiority was demonstrated in the per-protocol population confirming the effect of withdrawals with 4 months of BPaMZ. At least one liver-related treatment-emergent adverse effect (TEAE) occurred among 45 (30%) participants on 4 months of BPaMZ, 38 (25%) on HRZE, and 33 (22%) on 6 months of BPaMZ. Serious liver-related TEAEs were reported by 20 participants overall; 11 (7%) among those on 4 months of BPaMZ, one (1%) on HRZE, and eight (5%) on 6 months of BPaMZ. The most common reasons for discontinuation of trial treatment were hepatotoxicity (ten participants [2%]), increased hepatic enzymes (nine participants [2%]), QTcF prolongation (three participants [1%]), and hypersensitivity (two participants [<1%]).
For DS-TB, BPaMZ successfully met the primary efficacy endpoint of sputum culture conversion. The regimen did not meet the key secondary efficacy endpoint due to adverse events resulting in treatment withdrawal. Our study demonstrated the potential for treatment-shortening efficacy of the BPaMZ regimen for DS-TB and DR-TB, providing clinical validation of a murine model widely used to identify such regimens. It also highlights that novel, treatment-shortening TB treatment regimens require an acceptable toxicity and tolerability profile with minimal monitoring in low-resource and high-burden settings. The increased risk of unpredictable severe hepatic adverse events with 4 months of BPaMZ would be a considerable obstacle to implementation of this regimen in settings with high burdens of TB with limited infrastructure for close surveillance of liver biochemistry. Future research should focus on improving the preclinical and early clinical detection and mitigation of safety issues together and further efforts to optimise shorter treatments.
TB Alliance.",,,,2024-05-21,Pubmed_Chagas_Disease.csv
