NCT ID,Acronym,Overall Status,Start Date,Conditions,Interventions,Locations,Primary Completion Date,Study First Post Date,Last Update Post Date,Study Type,Phases,Sponsor,Sponsor Type,Disease
NCT03654911,Unknown,COMPLETED,2018-04-11,"Alzheimer Disease, Amnestic-Mild Cognitive Impairment","EEG, ApoE",Rome - Italy,2019-06-28,2018-08-31,2020-07-22,OBSERVATIONAL,Not Available,Catholic University of the Sacred Heart,OTHER,alzheimer's
NCT01138111,Unknown,COMPLETED,2008-06,"Alzheimer Disease, Amyloid Beta-Protein",Florbetaben (BAY94-9172),Heidelberg - Australia,2011-12,2010-06-07,2014-06-25,INTERVENTIONAL,PHASE1,Life Molecular Imaging SA,INDUSTRY,alzheimer's
NCT05504811,Unknown,RECRUITING,2023-03-01,"Cognitive Dysfunction, Dementia, Mild","FitMi AD, Conventional exercise program",Downey - United States,2025-03-25,2022-08-17,2025-02-26,INTERVENTIONAL,NA,"Flint Rehabilitation Devices, LLC",INDUSTRY,alzheimer's
NCT04240561,Unknown,RECRUITING,2021-07-01,"Hearing Loss, Sensorineural, Dementia of Alzheimer Type, Amnestic Mild Cognitive Impairment","High level of signal manipulation, Low level of signal manipulation","Chicago - United States, Evanston - United States",2025-04-30,2020-01-27,2024-12-04,INTERVENTIONAL,NA,Northwestern University,OTHER,alzheimer's
NCT03239561,Unknown,COMPLETED,2017-09-06,Alzheimer Disease,[18F]MNI-1020,New Haven - United States,2018-04-30,2017-08-04,2025-02-11,INTERVENTIONAL,PHASE1,"Janssen Research & Development, LLC",INDUSTRY,alzheimer's
NCT04002583,Unknown,RECRUITING,2020-02-19,Early Onset Alzheimer Disease,Computer assisted ambulatory electroencephalogram,Jacksonville - United States,2025-12,2019-06-28,2024-03-22,INTERVENTIONAL,NA,Mayo Clinic,OTHER,alzheimer's
NCT01608061,ADvance,COMPLETED,2012-05,Alzheimer Disease,"DBS-f on, DBS-f off","Phoenix - United States, Sun City - United States, Gainesville - United States, Baltimore - United States, Philadelphia - United States, Providence - United States, Toronto - Canada",2015-06,2012-05-30,2020-08-31,INTERVENTIONAL,NA,Functional Neuromodulation Ltd,INDUSTRY,alzheimer's
NCT03706261,Unknown,COMPLETED,2019-03-22,Alzheimer Disease,"18F-MK-6240, 18F-Florbetaben",New York - United States,2023-07-14,2018-10-15,2023-09-18,INTERVENTIONAL,PHASE1,Adam Brickman,OTHER,alzheimer's
NCT02563483,Unknown,COMPLETED,2007-09,"Stress, Anxiety, Compassion",yoga and compassion meditation program,No locations listed,2008-02,2015-09-30,2015-09-30,INTERVENTIONAL,NA,Federal University of São Paulo,OTHER,alzheimer's
NCT06745583,Unknown,RECRUITING,2024-12-16,"Mild, Moderate, or Severe Alzheimer's Disease","EI-1071 tablet, oral",Taipei - Taiwan,2026-03,2024-12-20,2025-02-25,INTERVENTIONAL,PHASE2,Elixiron Immunotherapeutics Limited,INDUSTRY,alzheimer's
NCT03435861,VIP,COMPLETED,2018-10-08,Alzheimer Disease,"VX-745, placebo",Toulouse - France,2021-04-30,2018-02-19,2023-06-22,INTERVENTIONAL,PHASE2,"University Hospital, Toulouse",OTHER,alzheimer's
NCT01128361,Unknown,COMPLETED,2010-05,Alzheimer's Disease,"Aerobic Exercise, Stretching",Kansas City - United States,2015-04,2010-05-21,2017-03-13,INTERVENTIONAL,NA,"Jeff Burns, MD",OTHER,alzheimer's
NCT04570761,PINK-AD,RECRUITING,2021-03-11,Alzheimer's Disease (AD),"Dreem headband, Dreem headband",Tours - France,2024-03,2020-09-30,2023-10-06,INTERVENTIONAL,NA,"University Hospital, Tours",OTHER,alzheimer's
NCT05604183,Unknown,UNKNOWN,2022-11,"Alzheimer Disease, Early Onset, Cognitive Impairment, Cognitive Decline","non-invasive hyperspectral retinoscopy, blood sample, Test of cognitive ability on tablet computer with CoGNIT software","Karlskrona - Sweden, Karlskrona - Sweden",2023-12-29,2022-11-03,2022-11-03,INTERVENTIONAL,NA,Mantis Photonics AB,INDUSTRY,alzheimer's
NCT03008161,Unknown,COMPLETED,2016-12,Alzheimer Disease,"NPT088, Placebo","Costa Mesa - United States, Fullerton - United States, Long Beach - United States, Simi Valley - United States, Fairfield - United States, Atlantis - United States, Hialeah - United States, Lake Worth - United States, Miami - United States, Orange City - United States, Orlando - United States, Port Orange - United States, Tampa - United States, The Villages - United States, Columbus - United States, Decatur - United States, Princeton - United States, Albany - United States, Brooklyn - United States, Charlotte - United States, Allentown - United States, Willow Grove - United States, Cordova - United States",2019-02-06,2017-01-02,2019-08-15,INTERVENTIONAL,PHASE1,"Proclara Biosciences, Inc.",INDUSTRY,alzheimer's
NCT03784183,Unknown,UNKNOWN,2018-09-27,Alzheimer Disease,Cognitive Stimulation (CS),Rome - Italy,2020-10-01,2018-12-21,2018-12-21,INTERVENTIONAL,NA,University of Roma La Sapienza,OTHER,alzheimer's
NCT03461861,Unknown,COMPLETED,2019-04-11,APOE 4,"AGB101 220 mg, Placebo",Milwaukee - United States,2021-03-31,2018-03-12,2023-07-03,INTERVENTIONAL,PHASE2,Medical College of Wisconsin,OTHER,alzheimer's
NCT06089161,PRAISE,RECRUITING,2024-03-09,Sleep Apnea,"Standard of Care, Personalized OSA Treatment",Miami - United States,2027-05-31,2023-10-18,2024-07-29,INTERVENTIONAL,NA,University of Miami,OTHER,alzheimer's
NCT03548883,ENHANCE,COMPLETED,2016-06,"Alzheimer Disease, Early-Onset",No interventions listed,No locations listed,2022-05-09,2018-06-07,2023-07-03,OBSERVATIONAL,Not Available,AdventHealth,OTHER,alzheimer's
NCT06774261,PATH-1,NOT_YET_RECRUITING,2025-02-01,"Alzheimer Disease, Mild Cognitive Impairment","Phenserine, Donepezil (Aricept®)",No locations listed,2025-12-31,2025-01-14,2025-01-14,INTERVENTIONAL,PHASE1,Helse Stavanger HF,OTHER_GOV,alzheimer's
NCT06304883,APOLLOE4-LTE,ACTIVE_NOT_RECRUITING,2024-04-02,Early Alzheimer's Disease,Experimental: ALZ-801,"Phoenix - United States, Sun City - United States, Costa Mesa - United States, Lomita - United States, Sacramento - United States, Atlantis - United States, Maitland - United States, Miami Beach - United States, Naples - United States, Orlando - United States, Port Orange - United States, Stuart - United States, Wellington - United States, West Palm Beach - United States, Columbus - United States, Fort Wayne - United States, Plymouth - United States, Toms River - United States, Albany - United States, New York - United States, Rochester - United States, Greensboro - United States, Matthews - United States, Portland - United States, Abington - United States, East Providence - United States, Houston - United States, Fairfax - United States, Bellevue - United States, Kelowna - Canada, Halifax - Canada, Ottawa - Canada, Peterborough - Canada, Toronto - Canada, Plymouth - United Kingdom, London - United Kingdom, Motherwell - United Kingdom, Guildford - United Kingdom, Birmingham - United Kingdom, Bristol - United Kingdom, Winchester - United Kingdom",2025-12,2024-03-12,2025-03-04,INTERVENTIONAL,PHASE3,Alzheon Inc.,INDUSTRY,alzheimer's
NCT05153161,Unknown,COMPLETED,2022-08-31,Alzheimer Disease,Memesto,Chicago - United States,2023-11-30,2021-12-10,2024-01-03,INTERVENTIONAL,PHASE1,"Edgewater Safety Systems, Inc.",INDUSTRY,alzheimer's
NCT06826261,NEUROTWIN,ACTIVE_NOT_RECRUITING,2023-05-04,Alzheimer Disease,"transcranial alternating current stimulation, sham transcranial alternating current stimulation",Rome - Italy,2025-06-30,2025-02-13,2025-02-13,INTERVENTIONAL,NA,I.R.C.C.S. Fondazione Santa Lucia,OTHER,alzheimer's
NCT03901261,Unknown,UNKNOWN,2019-04-26,"Down Syndrome, Alzheimer Disease","Neuro-imaging, Lumbar puncture",Paris - France,2023-03-31,2019-04-03,2023-02-08,INTERVENTIONAL,NA,Institut Jerome Lejeune,OTHER,alzheimer's
NCT03890861,RAATE,RECRUITING,2019-08-09,"Dementia, Alzheimer Type","Physical activity, Successful Aging",Baton Rouge - United States,2025-11,2019-03-26,2024-11-25,INTERVENTIONAL,NA,Pennington Biomedical Research Center,OTHER,alzheimer's
NCT05476783,Unknown,TERMINATED,2022-09-14,Alzheimer's Disease,TB006,"San Diego - United States, Delray Beach - United States, Lady Lake - United States, Maitland - United States, Miami - United States, Miami - United States, Miami - United States, West Palm Beach - United States, Winter Park - United States, Winter Park - United States, Decatur - United States, Matthews - United States, Fairfax - United States",2023-11-17,2022-07-27,2024-12-10,INTERVENTIONAL,PHASE2,"TrueBinding, Inc.",INDUSTRY,alzheimer's
NCT05804383,Unknown,RECRUITING,2023-03-28,Alzheimer's Disease,"BMS-984923, Placebo","New Haven - United States, West Bend - United States",2025-07-15,2023-04-07,2024-07-30,INTERVENTIONAL,PHASE1,Allyx Therapeutics,INDUSTRY,alzheimer's
NCT02000583,APEx,COMPLETED,2013-11,Alzheimer's Disease,"Aerobic Exercise, Standard of Care",Kansas City - United States,2019-12-31,2013-12-04,2020-07-28,INTERVENTIONAL,NA,University of Kansas Medical Center,OTHER,alzheimer's
NCT00916383,DTP-System,COMPLETED,2009-05,Irritation/Irritant,"350 mg Donepezil Transdermal Patch, Placebo Patch","Phoenix - United States, Fresno - United States, Garden Grove - United States, National City - United States, Santa Ana - United States, Brooksville - United States, Miami - United States",2009-06,2009-06-09,2021-10-28,INTERVENTIONAL,PHASE2,"Teikoku Pharma USA, Inc.",INDUSTRY,alzheimer's
NCT01993628,Unknown,UNKNOWN,2013-10,"Alzheimer's Disease, Lewy Body's Dementia","Rey figure test, MRI",Strasbourg - France,2016-11,2013-11-25,2013-11-25,INTERVENTIONAL,NA,"University Hospital, Strasbourg, France",OTHER,alzheimer's
NCT05172128,Unknown,COMPLETED,2022-02-21,"Mild Cognitive Impairment, Alzheimer Disease",lyophilized blueberry supplement,Durham - United States,2023-02-06,2021-12-29,2024-09-19,INTERVENTIONAL,NA,Duke University,OTHER,alzheimer's
NCT05421728,ENACT,ENROLLING_BY_INVITATION,2022-07-26,"Advance Care Planning, Primary Health Care","ENACT group visit, Mailed Resources","Aurora - United States, Boulder - United States, Denver - United States, Denver - United States, Denver - United States, Lone Tree - United States, Lonetree - United States, Westminster - United States",2027-05-01,2022-06-16,2024-12-20,INTERVENTIONAL,NA,"University of Colorado, Denver",OTHER,alzheimer's
NCT05926011,LIGHT4LIFE,RECRUITING,2023-07-24,Alzheimer Disease,"RGn600, RGn600 Sham",Toulouse - France,2025-05,2023-07-03,2023-08-18,INTERVENTIONAL,NA,REGEnLIFE SAS,INDUSTRY,alzheimer's
NCT04559828,ORIVA2,COMPLETED,2020-06-10,Alzheimer Disease,Experimental meal,Seville - Spain,2020-10-31,2020-09-23,2021-09-01,INTERVENTIONAL,NA,"National Research Council, Spain",OTHER_GOV,alzheimer's
NCT00141661,Unknown,COMPLETED,2005-10,Alzheimer Disease,"PF-04494700 - Low Dose Arm, PF-04494700 - High Dose Arm, Placebo Comparator","Sun City - United States, Fresno - United States, San Diego - United States, San Francisco - United States, Fort Lauderdale - United States, Fort Myers - United States, Hallandale Beach - United States, Jacksonville - United States, Largo - United States, Orlando - United States, West palm Beach - United States, Memphis - United States",2006-06,2005-09-01,2009-08-20,INTERVENTIONAL,PHASE2,Pfizer,INDUSTRY,alzheimer's
NCT06152211,Unknown,RECRUITING,2024-10-01,"Speech Perception, Anxiety, Social Behavior","Choir, Group Music Listening",Los Angeles - United States,2025-12-30,2023-11-30,2024-08-02,INTERVENTIONAL,NA,University of Southern California,OTHER,alzheimer's
NCT06570928,DAZACANN,RECRUITING,2024-08-13,Alzheimer Disease,"Cannabis, Placebo",Foz do Iguaçu - Brazil,2024-08-27,2024-08-26,2024-08-26,INTERVENTIONAL,PHASE2,Federal University of Latin American Integration,OTHER,alzheimer's
NCT06732128,VRN,RECRUITING,2025-01-06,"Alzheimer Disease, Depression","nature-based virtual reality applications and videos, nature-based videos",Toronto - Canada,2025-06-11,2024-12-13,2024-12-13,INTERVENTIONAL,NA,Centre for Addiction and Mental Health,OTHER,alzheimer's
NCT04514328,JAZTEP,WITHDRAWN,2022-08-02,Alzheimer Disease,cerebral 18F-FDG PET-CT,No locations listed,2022-10-06,2020-08-14,2022-08-24,INTERVENTIONAL,NA,"Central Hospital, Nancy, France",OTHER,alzheimer's
NCT00056628,Unknown,COMPLETED,2001-01,Alzheimer Disease,The COGNIShunt® System,No locations listed,Unknown Date,2003-03-20,2006-09-12,INTERVENTIONAL,PHASE3,Eunoe,INDUSTRY,alzheimer's
NCT03717597,BBLite,COMPLETED,2018-04-26,Subjective Cognitive Concerns (SCC),Intervention,Sacramento - United States,2020-12-31,2018-10-24,2022-02-03,INTERVENTIONAL,NA,"University of California, Davis",OTHER,alzheimer's
NCT04691505,Unknown,COMPLETED,2020-12-23,Rheumatoid Arthritis,"Methotrexate, Hydroxychloroquine",Boston - United States,2021-08-31,2020-12-31,2021-11-23,OBSERVATIONAL,Not Available,Brigham and Women's Hospital,OTHER,alzheimer's
NCT05806697,INSIGHT-2,RECRUITING,2023-04-14,"Alzheimer Disease, Memory Complaint, Memory Disorders","Electroencephalogram (EEG), Oculomotor tests, MRI, 18-F amyloid PET Scan, 18F-fluorodeoxyglucose (FDG) PET Scan, Blood sampling, Lumbar puncture",Paris - France,2030-10-09,2023-04-10,2025-01-23,INTERVENTIONAL,NA,"Institut National de la Santé Et de la Recherche Médicale, France",OTHER_GOV,alzheimer's
NCT04149197,LIFE-DSR,TERMINATED,2019-06-30,Alzheimer's Disease in Down Syndrome,No interventions listed,"Phoenix - United States, Irvine - United States, La Jolla - United States, Atlanta - United States, Chicago - United States, Park Ridge - United States, Fairway - United States, Lexington - United States, Baltimore - United States, Boston - United States, Charlestown - United States, Durham - United States, Cincinnati - United States, Cleveland - United States",2024-04-17,2019-11-04,2024-06-27,OBSERVATIONAL,Not Available,LuMind IDSC Foundation,OTHER,alzheimer's
NCT03824197,(AU-ROOAD),COMPLETED,2019-05-07,"Alzheimer Disease, Cerebral Amyloid Angiopathy","EVOO, OO",Auburn - United States,2020-12-31,2019-01-31,2021-08-02,INTERVENTIONAL,NA,Auburn University,OTHER,alzheimer's
NCT06803797,Unknown,NOT_YET_RECRUITING,2025-03-15,"Inactivity, Physical",Behavior Change Technique Package,New Hyde Park - United States,2026-04-30,2025-01-31,2025-01-31,INTERVENTIONAL,PHASE2,Northwell Health,OTHER,alzheimer's
NCT03375697,Unknown,COMPLETED,2017-12-22,Alzheimer Disease,"JNJ-63733657, Placebo","Merksem - Belgium, Bonn - Germany, Hamburg - Germany, Homburg / Saar - Germany, Leiden - Netherlands, Madrid - Spain, Valencia - Spain",2019-12-16,2017-12-18,2025-02-11,INTERVENTIONAL,PHASE1,"Janssen Research & Development, LLC",INDUSTRY,alzheimer's
NCT06850597,Unknown,RECRUITING,2024-10-28,"MCI, MCI-AD, Early Stage Alzheimer's Disease, Alzheimer's Disease",dimethyl fumarate,Łódź - Poland,2027-12-31,2025-02-27,2025-02-27,INTERVENTIONAL,PHASE2,Medical University of Lodz,OTHER,alzheimer's
NCT06470061,Unknown,NOT_YET_RECRUITING,2024-07,"Alzheimer Disease, Mild Cognitive Impairment, Cognitive Decline","Resveratrol, Quercetin, and Curcumin (RQC), Curcumin",Chicago - United States,2027-07,2024-06-24,2024-06-26,INTERVENTIONAL,PHASE2,Zaparackas and Knepper LTD,OTHER,alzheimer's
NCT04994483,RETHINK-ALZ,COMPLETED,2021-11-03,Alzheimer Disease,"Simufilam, Placebo","Chandler - United States, Gilbert - United States, Phoenix - United States, Anaheim - United States, Colton - United States, Costa Mesa - United States, Imperial - United States, Laguna Hills - United States, Riverside - United States, Santa Ana - United States, Basalt - United States, Denver - United States, Cromwell - United States, Apopka - United States, Boca Raton - United States, Boynton Beach - United States, Clermont - United States, Daytona Beach - United States, Fort Myers - United States, Hallandale - United States, Hialeah - United States, Hollywood - United States, Jacksonville - United States, Lady Lake - United States, Lauderhill - United States, Maitland - United States, Merritt Island - United States, Miami Beach - United States, Miami Springs - United States, Miami - United States, Miami - United States, Miami - United States, New Port Richey - United States, Ocala - United States, Orlando - United States, Orlando - United States, Port Orange - United States, Tampa - United States, Tampa - United States, West Palm Beach - United States, Meridian - United States, Winfield - United States, Wichita - United States, Alexandria - United States, North Dartmouth - United States, Chesterfield - United States, Papillion - United States, West Long Branch - United States, Albuquerque - United States, Amherst - United States, New Hyde Park - United States, New Windsor - United States, New York - United States, Rochester - United States, Woodmere - United States, Greensboro - United States, Matthew - United States, Beachwood - United States, Canton - United States, Centerville - United States, Portland - United States, Malvern - United States, Moosic - United States, East Providence - United States, Summerville - United States, Austin - United States, Austin - United States, Dallas - United States, Dallas - United States, Katy - United States, Wichita Falls - United States, Rutland - United States, Fairfax - United States, Seattle - United States, Macquarie Park - Australia, Herston - Australia, Southport - Australia, Box Hill - Australia, Glen Iris - Australia, Heidelberg - Australia, Melbourne - Australia, Parkville - Australia, Nedlands - Australia, London - Canada, Sarnia - Canada, Québec - Canada, Sherbrooke - Canada, Sherbrooke - Canada",2024-10-02,2021-08-06,2024-11-15,INTERVENTIONAL,PHASE3,"Cassava Sciences, Inc.",INDUSTRY,alzheimer's
NCT01481961,ALSTIMAG,COMPLETED,2010-11,"Alzheimer's Disease, Cognition Disorders",repetitive Transcranial Magnetic Stimulation (rTMS),Besancon - France,2012-05,2011-11-30,2015-03-03,INTERVENTIONAL,NA,"Pierre Vandel, MD PhD",OTHER,alzheimer's
NCT00551161,Unknown,COMPLETED,2007-08,Alzheimer Disease,memantine,Manhasset - United States,2011-12,2007-10-30,2014-01-28,INTERVENTIONAL,PHASE4,Northwell Health,OTHER,alzheimer's
NCT01348061,Unknown,COMPLETED,2011-07,"Alzheimer Disease, Progressive Supranuclear Palsy",No interventions listed,"Glendale - United States, Eatontown - United States, San Antonio - United States",2013-07,2011-05-05,2014-10-24,OBSERVATIONAL,Not Available,KineMed,INDUSTRY,alzheimer's
NCT03119961,BOREAL1,COMPLETED,2017-06-26,Alzheimer Disease,SONOCLOUD®,Paris - France,2020-10-02,2017-04-19,2022-04-12,INTERVENTIONAL,PHASE2,Assistance Publique - Hôpitaux de Paris,OTHER,alzheimer's
NCT05143528,NILEAD,NOT_YET_RECRUITING,2022-02-01,Alzheimer Disease,"Nilotinib BE 84mg, Nilotinib BE 112 mg, Placebo",No locations listed,2025-12-31,2021-12-03,2021-12-03,INTERVENTIONAL,PHASE3,"KeifeRx, LLC",INDUSTRY,alzheimer's
NCT04096261,Unknown,WITHDRAWN,2019-09-12,"Blood Brain Barrier Defect, Sleep Deprivation, Sleep Apnea, Alzheimer Disease",Diagnostic Test,Berlin - Germany,2019-12-31,2019-09-19,2022-07-27,OBSERVATIONAL,Not Available,"Charite University, Berlin, Germany",OTHER,alzheimer's
NCT01955161,STARSHINE,COMPLETED,2013-10,Alzheimer's Disease,"Placebo, Idalopirdine","Birmingham - United States, Phoenix - United States, Little Rock - United States, Glendale - United States, Imperial - United States, La Jolla - United States, Long Beach - United States, Los Angeles - United States, San Francisco - United States, Santa Ana - United States, Denver - United States, Boca Raton - United States, Bradenton - United States, Brooksville - United States, Orlando - United States, Port Charlotte - United States, West Palm Beach - United States, Atlanta - United States, Kailua - United States, Chicago - United States, Joliet - United States, Indianapolis - United States, Freeport - United States, Newton - United States, Kalamazoo - United States, Flowood - United States, Saint Louis - United States, Princeton - United States, Toms River - United States, Toms River - United States, Albany - United States, Amherst - United States, Manhasset - United States, New York - United States, New York - United States, New York - United States, Orangeburg - United States, Staten Island - United States, Centerville - United States, Columbus - United States, Edmond - United States, Portland - United States, Jenkintown - United States, Arlington - United States, Madison - United States, Milwaukee - United States, Buenos Aires - Argentina, Buenos Aires - Argentina, Buenos Aires - Argentina, Buenos Aires - Argentina, Cordoba - Argentina, Mar del Plata - Argentina, Mendoza - Argentina, Mendoza - Argentina, Rosario - Argentina, Brugge - Belgium, Brussels - Belgium, Bruxelles - Belgium, Leuven - Belgium, Roeselare - Belgium, Thuin - Belgium, Plovdiv - Bulgaria, Sofia - Bulgaria, Sofia - Bulgaria, Sofia - Bulgaria, Sofia - Bulgaria, Sofia - Bulgaria, Varna - Bulgaria, Gatineau - Canada, London - Canada, Newmarket - Canada, Toronto - Canada, Toronto - Canada, Antofagasta - Chile, Santiago - Chile, Santiago - Chile, Santiago - Chile, Valdivia - Chile, Brno - Czechia, Kutna Hora - Czechia, Pardubice - Czechia, Praha 10 - Czechia, Praha 2 - Czechia, Praha 6 - Czechia, Rychnov nad Kneznou - Czechia, Aarhus N - Denmark, Copenhagen - Denmark, Odense C - Denmark, Besancon Cedex - France, Limoges Cedex1 - France, Nantes Cedex - France, Paris cedex 10 - France, Paris - France, Saint Etienne Cedex 2 - France, Toulouse - France, Berlin - Germany, Ellwangen - Germany, Günzburg - Germany, Hannover - Germany, Heidelberg - Germany, Munchen - Germany, Ulm - Germany, Unterhaching - Germany, Ancona - Italy, Brescia - Italy, Firenze - Italy, Genoa - Italy, Lamezia Terme - Italy, Milano - Italy, Palermo - Italy, Gliwice - Poland, Katowice - Poland, Poznan - Poland, Sopot - Poland, Szczecin - Poland, Warszawa - Poland, Wroclaw - Poland, Bucharest - Romania, Tirgu Mures - Romania, Bloemfontein - South Africa, Cape Town - South Africa, Cape Town - South Africa, George - South Africa, Port Elizabeth - South Africa, Pretoria - South Africa, Rosebank - South Africa, Alicante - Spain, Barcelona - Spain, Manresa - Spain, Salamanca - Spain, San Sebastian - Spain, Santiago de Compostela - Spain, Dnipropetrovsk - Ukraine, Kherson,Vil. Stepanivka - Ukraine, Kyiv - Ukraine, Kyiv - Ukraine, Lviv - Ukraine",2016-07,2013-10-07,2017-09-19,INTERVENTIONAL,PHASE3,H. Lundbeck A/S,INDUSTRY,alzheimer's
NCT02670083,CREAD,TERMINATED,2016-03-22,Alzheimer's Disease,"Crenezumab, Placebo","Phoenix - United States, Encino - United States, Long Beach - United States, Long Beach - United States, Los Alamitos - United States, Los Angeles - United States, Los Angeles - United States, Newport Beach - United States, Newport Beach - United States, Palo Alto - United States, Redlands - United States, Sacramento - United States, San Francisco - United States, Santa Monica - United States, Sebastopol - United States, Danbury - United States, New Haven - United States, New Haven - United States, Norwalk - United States, Bradenton - United States, Deerfield Beach - United States, Delray Beach - United States, Hialeah - United States, Jacksonville - United States, Lake Worth - United States, Merritt Island - United States, Miami - United States, Ocala - United States, Orlando - United States, Port Orange - United States, Tampa - United States, Tampa - United States, The Villages - United States, Atlanta - United States, Decatur - United States, Elk Grove Village - United States, Springfield - United States, Indianapolis - United States, Prairie Village - United States, Auburn - United States, Scarborough - United States, Springfield - United States, Flowood - United States, Springfield - United States, Toms River - United States, Albany - United States, Albany - United States, Amherst - United States, New York - United States, Patchogue - United States, Charlotte - United States, Greensboro - United States, Centerville - United States, Shaker Heights - United States, Oklahoma City - United States, Oklahoma City - United States, Tulsa - United States, Portland - United States, Philadelphia - United States, Willow Grove - United States, Austin - United States, Dallas - United States, Fort Worth - United States, Norfolk - United States, Richmond - United States, Milwaukee - United States, Woodville - Australia, Caulfield - Australia, Heidelberg West - Australia, West Perth - Australia, Linz - Austria, Gent - Belgium, Sofia - Bulgaria, Sofia - Bulgaria, Vancouver - Canada, Victoria - Canada, London - Canada, Ottawa - Canada, Peterborough - Canada, Toronto - Canada, Toronto - Canada, Woodstock - Canada, Quebec City - Canada, San Jose - Costa Rica, San José - Costa Rica, Zagreb - Croatia, Hradec Králové - Czechia, Praha - Czechia, Aarhus N - Denmark, København Ø - Denmark, Tampere - Finland, Turku - Finland, Bobigny - France, Bron - France, Montpellier - France, Paris - France, Poitiers - France, Strasbourg - France, Toulouse - France, München - Germany, München - Germany, Münster - Germany, Nürnberg - Germany, Rostock - Germany, Ulm - Germany, Westerstede - Germany, Witten - Germany, Hong Kong - Hong Kong, Hong Kong - Hong Kong, Budapest - Hungary, Nyíregyháza - Hungary, Szeged - Hungary, Tatabánya - Hungary, VAC - Hungary, Roma - Italy, Roma - Italy, Genova - Italy, Milano - Italy, Milano - Italy, Passirana - Italy, Perugia - Italy, Hiroshima - Japan, Hiroshima - Japan, Kyoto - Japan, Mie - Japan, Nagano - Japan, Niigata - Japan, Okayama - Japan, Tokyo - Japan, Tokyo - Japan, Tokyo - Japan, Gwangju - Korea, Republic of, Incheon - Korea, Republic of, Seoul - Korea, Republic of, Seoul - Korea, Republic of, Seoul - Korea, Republic of, Seoul - Korea, Republic of, Vilnius - Lithuania, Culiacan - Mexico, Monterrey - Mexico, Monterrey - Mexico, Saltillo - Mexico, Białystok - Poland, Poznań - Poland, Siemianowice Śląskie - Poland, Warszawa - Poland, Warszawa - Poland, Warszawa - Poland, Amadora - Portugal, Loures - Portugal, Kazan - Russian Federation, Kazan - Russian Federation, Moscow - Russian Federation, Moscow - Russian Federation, Saratov - Russian Federation, St Petersburg - Russian Federation, St. Petersburg - Russian Federation, Maribor - Slovenia, BArcelon - Spain, L'Hospitalet de Llobregat - Spain, Manresa - Spain, Sant Cugat del Valles - Spain, Terrassa - Spain, Plasencia - Spain, Santander - Spain, Pamplona - Spain, Salamaca - Spain, Albacete - Spain, Barcelona - Spain, Burgos - Spain, Madrid - Spain, Madrid - Spain, Madrid - Spain, Malaga - Spain, Murcia - Spain, Valencia - Spain, Zaragoza - Spain, Malmö - Sweden, Mölndal - Sweden, Stockholm - Sweden, Basel - Switzerland, Ankara - Turkey, Eskişehir - Turkey, Istanbul - Turkey, Samsun - Turkey, Lviv - Ukraine, Kiev - Ukraine, Kiev - Ukraine, Blackburn - United Kingdom, Chertsey - United Kingdom, Coventry - United Kingdom, London - United Kingdom, London - United Kingdom, Manchester - United Kingdom, Newcastle Upon Tyne - United Kingdom, Oxford - United Kingdom",2019-05-31,2016-02-01,2020-07-16,INTERVENTIONAL,PHASE3,Hoffmann-La Roche,INDUSTRY,alzheimer's
NCT04954183,Unknown,ENROLLING_BY_INVITATION,2021-10-01,"Mild Cognitive Impairment, Alzheimer Disease, Dementia With Lewy Bodies, Normal Control APOE e4 Carriers and Noncarriers",No interventions listed,Scottsdale - United States,2025-08,2021-07-08,2024-08-26,OBSERVATIONAL,Not Available,Mayo Clinic,OTHER,alzheimer's
NCT05569083,PREVIEW,UNKNOWN,2020-10-01,"Cognitive Decline, Mild Cognitive Impairment, Alzheimer Disease","Genetic analysis of APOE and BDNF genes., EEG recording, CSF collection and AD biomarker measurement, Neuropsychological evaluation, Assessment of cognitive reserve, depression, personality traits and leisure activities, Clinical-neuropsychological follow-up, ERP recording","Florence - Italy, Florence - Italy, Florence - Italy, Pisa - Italy",2023-09-30,2022-10-06,2022-10-07,OBSERVATIONAL,Not Available,Azienda Ospedaliero-Universitaria Careggi,OTHER,alzheimer's
NCT01554683,Unknown,COMPLETED,2012-02,"Alzheimer's Disease, Seizures",Low/High/Placebo Dose Keppra (Levetiracetam),Boston - United States,2017-07-01,2012-03-15,2020-07-23,INTERVENTIONAL,NA,Beth Israel Deaconess Medical Center,OTHER,alzheimer's
NCT05383183,COALA,RECRUITING,2022-01-20,Alzheimer Disease,"Choline Alfoscerate 400mg, Placebo","Changwon - Korea, Republic of, Incheon - Korea, Republic of, Seongnam - Korea, Republic of, Seoul - Korea, Republic of",2025-06-30,2022-05-20,2024-03-21,INTERVENTIONAL,PHASE4,Daewoong Bio Inc.,INDUSTRY,alzheimer's
NCT02711683,Unknown,COMPLETED,2016-03,Alzheimer's Disease,"DL-3-n-butylphthalide, Donepezil",Xi'an - China,2019-12,2016-03-17,2020-02-12,OBSERVATIONAL,Not Available,First Affiliated Hospital Xi'an Jiaotong University,OTHER,alzheimer's
NCT05433883,OSA,UNKNOWN,2020-11-03,"Obstructive Sleep Apnea of Adult, Mild Cognitive Impairment",sleep surgery,Taoyuan - Taiwan,2022-10,2022-06-27,2022-06-27,INTERVENTIONAL,NA,Chang Gung Memorial Hospital,OTHER,alzheimer's
