pubmed_id,title,keywords,journal,abstract,methods,results,conclusions,publication_date,category
39861133,Targeting the Heart of Mycobacterium: Advances in Anti-Tubercular Agents Disrupting Cell Wall Biosynthesis.,"arabinogalactan, clinical trials, cycloserine, delamanid, isoniazid, multi-drug resistance, mycobacterium tuberculosis, mycolic acid, peptidoglycan","Pharmaceuticals (Basel, Switzerland)",,,,,2025-01-25,Pubmed_Drug_Resistant_Tuberculosis.csv
39855750,Characteristics of children and adolescents with multidrug-resistant and rifampicin-resistant tuberculosis and their association with treatment outcomes: a systematic review and individual participant data meta-analysis.,,The Lancet. Child & adolescent health,"There are few data on the treatment of children and adolescents with multidrug-resistant (MDR) or rifampicin-resistant (RR) tuberculosis, especially with more recently available drugs and regimens. We aimed to describe the clinical and treatment characteristics and their associations with treatment outcomes in this susceptible population.
We conducted a systematic review and individual participant data meta-analysis. Databases were searched from Oct 1, 2014, to March 30, 2020. To be eligible, studies must have included more than five children or adolescents (0-19 years of age) treated for microbiologically confirmed or clinically diagnosed MDR or RR tuberculosis within a defined treatment cohort, and reported on regimen composition and treatment outcomes. Abstracts were screened independently by two authors to identify potentially eligible records. Full texts were reviewed by two authors independently to identify studies meeting the eligiblity criteria. For studies meeting eligiblity criteria, anonymised individual patient data was requested and individiual level data included for analysis. The main outcome assessed was treatment outcome defined as treatment success (cure or treatment completed) versus unfavourable outcome (treatment failure or death). Multivariable logistic regression models were used to identify associations between clinical and treatment factors and treatment outcomes. This study is registered with Prospero (CRD42020187230).
1417 studies were identified through database searching. After removing duplicates and screening for eligibility, the search identified 23 369 individual participants from 42 studies, mostly from India and South Africa. Overall, 16 825 (72·0%) were successfully treated (treatment completed or cured), 2848 died (12·2%), 722 (3·1%) had treatment failure, and 2974 (12·7%) were lost to follow-up. In primary analyses, the median age was 16 (IQR 13-18) years. Of the 17 764 (87·1%) participants with reported HIV status, 2448 (13·8%) were living with HIV. 17 707 (89·6%) had microbiologically confirmed tuberculosis. After adjusting for significant factors associated with treatment outcome, the use of two (adjusted odds ratio [OR] 1·41 [95% CI 1·09-1·82]; p=0·008) or three (2·12 [1·61-2·79]; p<0·0001) WHO-classified group A drugs (bedaquiline, moxifloxacin, levofloxacin, and linezolid) compared with the use of no group A drugs at all was positively associated with treatment success.
Younger and clinically diagnosed children are underrepresented among those treated for MDR and RR tuberculosis and should be a focus for case-finding efforts. Overall treatment outcomes in our analysis were better than in adults but lower than the international targets of 90% or more individuals successfully treated. Treatment with more group A drugs was associated with better treatment outcomes in children and adolescents, highlighting the need for more rapid access to these drugs and improved regimens.
Unitaid.",,,,2025-01-25,Pubmed_Drug_Resistant_Tuberculosis.csv
39813501,"Bedaquiline, pretomanid, linezolid, and moxifloxacin (BPaLM) for multidrug- or rifampin-resistant tuberculosis: a systematic review.",,Jornal brasileiro de pneumologia : publicacao oficial da Sociedade Brasileira de Pneumologia e Tisilogia,"To evaluate the available evidence comparing the use of the bedaquiline, pretomanid, linezolid, and moxifloxacin (BPaLM) regimen for 6 months with that of standard-of-care regimens for patients with multidrug-resistant or rifampin-resistant tuberculosis (MDR/RR-TB).
This was a systematic review of clinical trials comparing the use of the BPaLM regimen with the standard of care in patients with MDR/RR-TB. The main outcome measure was an unfavorable endpoint (a composite of death, treatment failure, treatment discontinuation, loss to follow-up, and recurrence), and secondary outcome measures included adverse events and serious adverse events. We searched the MEDLINE, EMBASE, Google Scholar, LILACS, and ClinicalTrials.gov databases, from their inception to January 31, 2024, with no limitation as to language or year of publication. The risk of bias was assessed by using the Cochrane risk-of-bias tool, and the quality of evidence was based on the Grading of Recommendations Assessment, Development and Evaluation approach.
A total of 3,668 studies were retrieved; only one (a randomized clinical trial) met the inclusion criteria and was included. In patients with MDR/RR-TB, treatment with the BPaLM regimen, when compared with the standard of care, reduced the risk of an unfavorable outcome (composite, number needed to treat [NNT] = 7); early treatment discontinuation (NNT = 8); adverse events and discontinuation (NNT = 12); and serious adverse events (NNT = 5).
This systematic review of the use of BPaLM in patients with MDR/RR-TB, although it included only one study, showed that BPaLM is more effective than is the standard of care and has a better safety profile. That has major implications for guidelines on the treatment of MDR/RR-TB.",,"A total of 3,668 studies were retrieved; only one (a randomized clinical trial) met the inclusion criteria and was included. In patients with MDR/RR-TB, treatment with the BPaLM regimen, when compared with the standard of care, reduced the risk of an unfavorable outcome (composite, number needed to treat [NNT] = 7); early treatment discontinuation (NNT = 8); adverse events and discontinuation (NNT = 12); and serious adverse events (NNT = 5).",,2025-01-15,Pubmed_Drug_Resistant_Tuberculosis.csv
39809131,Significant reduction of seizure frequency in patients with drug-resistant epilepsy by vagus nerve stimulation: Systematic review and meta-analysis.,"Anti-seizure medication, Drug resistant epilepsy, Meta-analysis, Neurological disorder, Systematic review, Vagus nerve stimulation",Epilepsy research,"Epilepsy is a major neurological disorder, typically managed with Anti-Seizure Medication (ASM). Nevertheless, a substantial 30 % of patients did not respond satisfactorily to ASMs, classifying their condition as Drug-Resistant Epilepsy (DRE). Vagus Nerve Stimulation (VNS) was recommended as a potential solution.
To evaluate clinical efficacy of VNS on patients with DRE in reduction of seizures through a systematic review and meta-analysis using a random effects model.
A systematic search was done from PubMed, ScienceDirect, Cochrane Library and Google Scholar databases on observational studies and randomized controlled trials (RCTs) for the clinical effectiveness of VNS among DRE patients. A meta-analysis was performed to obtain the pooled estimate of the clinical effectiveness of VNS in terms of seizure reduction and the odds ratio (OR) for patients achieving > 50 % seizure reduction. Heterogeneity was assessed using visual inspection of forest plots and I
A total of 1023 articles were retrieved from the electronic search. After removing duplicates, non-relevance and non-availability of efficacy data, 28 articles were included in the final analysis. Of these, 9 are RCTs and 19 are observational studies. The pooled estimate of > 50 % seizure reduction was 0.46 (95 % CI: 0.40-0.51) and the pooled estimate of the OR comparing > 50 % vs ≤ 50 % seizure reduction was 0.76 (95 % CI: 0.44-1.29).
Our meta-analysis showed that 46 % of DRE patients have experienced ≥ 50 % seizure reduction with VNS treatment. It should be considered in patients in whom ASM has failed or who continue to experience seizures after medication.",,"A total of 1023 articles were retrieved from the electronic search. After removing duplicates, non-relevance and non-availability of efficacy data, 28 articles were included in the final analysis. Of these, 9 are RCTs and 19 are observational studies. The pooled estimate of > 50 % seizure reduction was 0.46 (95 % CI: 0.40-0.51) and the pooled estimate of the OR comparing > 50 % vs ≤ 50 % seizure reduction was 0.76 (95 % CI: 0.44-1.29).",Our meta-analysis showed that 46 % of DRE patients have experienced ≥ 50 % seizure reduction with VNS treatment. It should be considered in patients in whom ASM has failed or who continue to experience seizures after medication.,2025-01-15,Pubmed_Drug_Resistant_Tuberculosis.csv
39766204,Repurposed Drugs and Plant-Derived Natural Products as Potential Host-Directed Therapeutic Candidates for Tuberculosis.,"MDR, Mycobacterium tuberculosis, XDR, anti-TB drugs, phytochemicals",Biomolecules,"Tuberculosis (TB) is one of the leading causes of death due to infectious disease. It is a treatable disease; however, conventional treatment requires a lengthy treatment regimen with severe side effects, resulting in poor compliance among TB patients. Intermittent drug use, the non-compliance of patients, and prescription errors, among other factors, have led to the emergence of multidrug-resistant TB, while the mismanagement of multidrug-resistant TB (MDR-TB) has eventually led to the development of extensively drug-resistant tuberculosis (XDR-TB). Thus, there is an urgent need for new drug development, but due to the enormous expenses and time required (up to 20 years) for new drug research and development, new therapeutic approaches to TB are required. Host-directed therapies (HDT) could be a most attractive strategy, as they target the host defense processes instead of the microbe and thereby may prevent the alarming rise of MDR- and XDR-TB. This paper reviews the progress in HDT for the treatment of TB using repurposed drugs which have been investigated in clinical trials (completed or ongoing) and plant-derived natural products that are in clinical or preclinical trial stages. Additionally, this review describes the existing challenges to the development and future research directions in the implementation of HDT.",,,,2025-01-08,Pubmed_Drug_Resistant_Tuberculosis.csv
39756201,"Exploration of triazole derivatives, SAR profiles, and clinical pipeline against Mycobacterium tuberculosis.","Anti TB, Clinical trials, Minimum inhibitory concentration, Triazoles",Bioorganic chemistry,"Tuberculosis is a highly infectious disease and it is a global threat in particular affecting people from developing countries. It is thought that nearly one-third of the global population lives with this causative bacterium in its dominant form. The spread of HIV and the development of resistance to both multidrug-resistant TB (MDR-TB) and extensively drug-resistant TB (XDR-TB) aggravates the spread of the disease and needs novel drugs which combat this disease effectively. Triazole-containing anti-tubercular drugs are promising and need further tuning to develop as a potent scaffold for tuberculosis. In this review, we highlight the structural activity relationships of triazole-containing drugs and detailed understanding for the researchers in the field of medicinal chemistry to further explore these triazole-based compounds as well as synthesize new compounds for antitubercular activity against drug-sensitive and resistant strains.",,,,2025-01-06,Pubmed_Drug_Resistant_Tuberculosis.csv
39714183,Pharmacokinetics of ethambutol and weight banded dosing in South African adults newly diagnosed with tuberculosis and HIV.,"NONMEM, drug-susceptible TB, nonlinear mixed-effects modeling, simulation",Antimicrobial agents and chemotherapy,"Ethambutol is used to treat tuberculosis (TB) in individuals living with HIV. Low concentrations of ethambutol have been reported in patients dosed with the World Health Organization (WHO)-recommended first-line regimen. We analyzed the pharmacokinetics of ethambutol in 61 HIV-positive individuals diagnosed with drug-sensitive TB enrolled in the tuberculosis and highly active antiretroviral therapy (TB-HAART) study. Participants started on TB treatment and were randomized to early or later introduction of efavirenz-based antiretroviral treatment. We explored potential covariate effects and evaluated the current WHO dosing recommendations for ethambutol in drug-susceptible and multidrug-resistant (MDR)-TB. A two-compartment model with first-order elimination allometrically scaled by fat-free mass and transit compartment absorption best described the pharmacokinetics of ethambutol. Clearance was estimated to be 40.3 L/h for a typical individual with a fat-free mass (FFM) of 42 kg. The Antib-4 formulation had 26% higher bioavailability and slower mean transit time by 37% compared with Rifafour. Simulations showed that individuals in the lower weight bands (<55 kg) who were administered ethambutol at WHO-recommended doses had relatively low drug exposures. These individuals would need doses of 825 mg if their body weight is <37.9 kg and 1,100 mg if it is between 38 and 54.9 kg to achieve the reference maximum concentrations of 2-6 mg/L and an area under the concentration-time curve (0-24) of 16-29 mg·h/L. To achieve these targets in MDR-TB treatment, a dose increment of 400 mg (extra tablet) would be required for individuals in the lower weight band (<46 kg). Our dose adjustments are consistent with the literature and can be recommended for consideration by the WHO for first-line drug-susceptible and MDR-TB treatment.",,,,2024-12-23,Pubmed_Drug_Resistant_Tuberculosis.csv
39693627,A Meta-Analysis of Levofloxacin for Contacts of Multidrug-Resistant Tuberculosis.,,NEJM evidence,"Data from randomized trials evaluating the effectiveness of tuberculosis (TB) preventive treatment for contacts of multidrug-resistant (MDR)-TB are lacking. Two recently published randomized trials that did not achieve statistical significance provide the opportunity for a meta-analysis.
We conducted combined analyses of two phase 3 trials of levofloxacin MDR-TB preventive treatment - Levofloxacin for the Prevention of Multidrug-Resistant Tuberculosis (VQUIN) trial and the Levofloxacin preventive treatment in children exposed to MDR-TB (TB-CHAMP) trial. Following MDR-TB household exposure, VQUIN enrolled mainly adults in Vietnam; TB-CHAMP enrolled mainly young children in South Africa. Random assignment in both trials was 1:1 at the household level to daily levofloxacin or placebo for 6 months. The primary outcome was incident TB by 54 weeks. We estimated the treatment effect overall using individual participant data meta-analysis.
The VQUIN trial (n=2041) randomly assigned 1023 participants to levofloxacin and 1018 participants to placebo; TB-CHAMP (n=922) assigned 453 participants to levofloxacin and 469 participants to placebo. Median age was 40 years (interquartile range 28 to 52 years) in VQUIN and 2.8 years (interquartile range 1.3 to 4.2 years) in TB-CHAMP. Overall, 8 levofloxacin-group participants developed TB by 54 weeks versus 21 placebo-group participants; the relative difference in cumulative incidence was 0.41 (95% confidence interval [CI] 0.18 to 0.92; P=0.03). No association was observed between levofloxacin and grade 3 or above adverse events (risk ratio 1.07, 95% CI 0.70 to 1.65). Musculoskeletal events of any grade occurred more frequently in the levofloxacin group (risk ratio 6.36, 95% CI 4.30 to 9.42), but not among children under 10 years of age. Overall, four levofloxacin-group participants and three placebo-group participants had grade 3 events.
In this meta-analysis of two randomized trials, levofloxacin was associated with a 60% relative reduction in TB incidence among adult and child household MDR-TB contacts, but with an increased risk of musculoskeletal adverse events. (Funded by the Australian National Health and Medical Research Council, UNITAID, and others.).",,"The VQUIN trial (n=2041) randomly assigned 1023 participants to levofloxacin and 1018 participants to placebo; TB-CHAMP (n=922) assigned 453 participants to levofloxacin and 469 participants to placebo. Median age was 40 years (interquartile range 28 to 52 years) in VQUIN and 2.8 years (interquartile range 1.3 to 4.2 years) in TB-CHAMP. Overall, 8 levofloxacin-group participants developed TB by 54 weeks versus 21 placebo-group participants; the relative difference in cumulative incidence was 0.41 (95% confidence interval [CI] 0.18 to 0.92; P=0.03). No association was observed between levofloxacin and grade 3 or above adverse events (risk ratio 1.07, 95% CI 0.70 to 1.65). Musculoskeletal events of any grade occurred more frequently in the levofloxacin group (risk ratio 6.36, 95% CI 4.30 to 9.42), but not among children under 10 years of age. Overall, four levofloxacin-group participants and three placebo-group participants had grade 3 events.",,2024-12-18,Pubmed_Drug_Resistant_Tuberculosis.csv
39693542,Levofloxacin Preventive Treatment in Children Exposed to MDR Tuberculosis.,,The New England journal of medicine,"Worldwide, approximately 2 million children younger than 15 years of age are infected with multidrug-resistant (MDR) 
In this community-based, multisite, double-blind, cluster-randomized, placebo-controlled trial in South Africa, we assessed the efficacy and safety of levofloxacin as preventive treatment in children with household exposure to an adult with bacteriologically confirmed MDR pulmonary tuberculosis. Children younger than 5 years of age were eligible for inclusion regardless of interferon-γ release assay result or human immunodeficiency virus (HIV) status, and children 5 to 17 years of age were eligible if they had a positive interferon-γ release assay or HIV infection. Households were randomly assigned to a trial regimen, and children in the household received levofloxacin or placebo once daily for 24 weeks. The primary efficacy end point was incident tuberculosis, which included death from tuberculosis, by week 48 after randomization. The primary safety end point was any adverse event of grade 3 or higher during the treatment period that was at least possibly related to the trial regimen.
Of 922 participants from 497 households, 453 were assigned to receive levofloxacin and 469 to placebo; 91.0% of the participants were younger than 5 years of age. At least 80% of the assigned doses of levofloxacin or placebo were received by 86% of the participants in each trial group. By week 48, tuberculosis had developed in 5 participants (1.1%) in the levofloxacin group and in 12 participants (2.6%) in the placebo group (hazard ratio, 0.44; 95% confidence interval [CI], 0.15 to 1.25). The results of sensitivity analyses were consistent with those of the primary analysis. Grade 3 or higher adverse events during the treatment period that were considered to be at least possibly related to the trial regimen occurred in 4 participants in the levofloxacin group and in 8 participants in the placebo group (hazard ratio, 0.52; 95% CI, 0.16 to 1.71). Grade 2 tendonitis occurred in 1 child in the levofloxacin group.
Although preventive treatment with levofloxacin led to a lower incidence of tuberculosis than placebo among children with household exposure to MDR tuberculosis, the difference was not significant. (Supported by Unitaid and others; TB-CHAMP ISRCTN Registry number, ISRCTN92634082.).",,"Of 922 participants from 497 households, 453 were assigned to receive levofloxacin and 469 to placebo; 91.0% of the participants were younger than 5 years of age. At least 80% of the assigned doses of levofloxacin or placebo were received by 86% of the participants in each trial group. By week 48, tuberculosis had developed in 5 participants (1.1%) in the levofloxacin group and in 12 participants (2.6%) in the placebo group (hazard ratio, 0.44; 95% confidence interval [CI], 0.15 to 1.25). The results of sensitivity analyses were consistent with those of the primary analysis. Grade 3 or higher adverse events during the treatment period that were considered to be at least possibly related to the trial regimen occurred in 4 participants in the levofloxacin group and in 8 participants in the placebo group (hazard ratio, 0.52; 95% CI, 0.16 to 1.71). Grade 2 tendonitis occurred in 1 child in the levofloxacin group.",,2024-12-18,Pubmed_Drug_Resistant_Tuberculosis.csv
39693541,Levofloxacin for the Prevention of Multidrug-Resistant Tuberculosis in Vietnam.,,The New England journal of medicine,"Prevention of drug-resistant tuberculosis is a global health priority. However, trials evaluating the effectiveness of treating 
We conducted a double-blind, randomized, controlled trial comparing 6 months of daily levofloxacin (weight-based doses) with placebo to treat 
Of 3948 persons screened for eligibility, 61 (1.5%) had coprevalent tuberculosis (defined as active tuberculosis disease diagnosed before randomization) and 2041 underwent randomization. Of these 2041 participants, 1995 (97.7%) completed 30 months of follow-up, had a primary end-point event, or died. Confirmed tuberculosis occurred in 6 participants (0.6%) in the levofloxacin group and 11 (1.1%) in the placebo group (incidence rate ratio, 0.55; 95% confidence interval [CI], 0.19 to 1.62); this difference was not significant. There was little difference in grade 3 or 4 adverse events between the two groups (risk difference, 1.0 percentage point; 95% CI, -0.3 to 2.4). Adverse events of any grade were reported in 306 participants (31.9%) taking levofloxacin and 125 (13.0%) taking placebo (risk difference, 18.9 percentage points; 95% CI, 14.2 to 23.6). No acquired fluoroquinolone resistance was observed.
Although the incidence of tuberculosis was lower in the levofloxacin group than in the placebo group at 30 months, the difference was not significant. (Funded by the National Health and Medical Research Council of Australia; VQUIN MDR Australia New Zealand Clinical Trials Registry number, ACTRN12616000215426.).",,"Of 3948 persons screened for eligibility, 61 (1.5%) had coprevalent tuberculosis (defined as active tuberculosis disease diagnosed before randomization) and 2041 underwent randomization. Of these 2041 participants, 1995 (97.7%) completed 30 months of follow-up, had a primary end-point event, or died. Confirmed tuberculosis occurred in 6 participants (0.6%) in the levofloxacin group and 11 (1.1%) in the placebo group (incidence rate ratio, 0.55; 95% confidence interval [CI], 0.19 to 1.62); this difference was not significant. There was little difference in grade 3 or 4 adverse events between the two groups (risk difference, 1.0 percentage point; 95% CI, -0.3 to 2.4). Adverse events of any grade were reported in 306 participants (31.9%) taking levofloxacin and 125 (13.0%) taking placebo (risk difference, 18.9 percentage points; 95% CI, 14.2 to 23.6). No acquired fluoroquinolone resistance was observed.",,2024-12-18,Pubmed_Drug_Resistant_Tuberculosis.csv
39672603,Tuberculosis in adult migrants in Europe: a TBnet consensus statement.,,The European respiratory journal,"Global migration has increased in recent decades owing to war, conflict, persecution and natural disasters, but also secondary to increased opportunities related to work or study. Migrants' risk of tuberculosis (TB) differs depending on migration, socioeconomic status, mode of travel and TB risk in transit, TB incidence and healthcare provision in country of origin. Despite advances in TB care for migrants and new treatment strategies, decisions for managing migrants at risk of TB often rely on expert opinions, rather than clinical evidence.
A systematic literature search was conducted, studies were mapped to different recommendation groups and included studies were synthesised by meta-analysis where appropriate. Current evidence on the diagnosis of active TB in migrants entering the European Union/European Economic Area and UK, including clinical presentation and diagnostic delay, treatment outcomes of drug-susceptible TB, prevalence, and treatment outcomes of multidrug-resistant/rifampicin-resistant TB and TB/HIV co-infection, was summarised. A consensus process was used based on the evidence.
We documented that migrants had higher vulnerability for TB, including an increased risk of extrapulmonary TB, multidrug-resistant/rifampicin-resistant TB, TB/HIV co-infection and worse TB treatment outcomes compared to host populations. Consensus recommendations include screening migrants for TB/latent TB infection according to country data, a minimal package for TB care in drug-susceptible and multidrug-resistant/rifampicin-resistant TB, implementation of migrant-sensitive strategies and free healthcare and preventive treatment for migrants with HIV co-infection.
Dedicated care for TB prevention and treatment in migrant populations within the European Union/European Economic Area and UK is essential.",,"We documented that migrants had higher vulnerability for TB, including an increased risk of extrapulmonary TB, multidrug-resistant/rifampicin-resistant TB, TB/HIV co-infection and worse TB treatment outcomes compared to host populations. Consensus recommendations include screening migrants for TB/latent TB infection according to country data, a minimal package for TB care in drug-susceptible and multidrug-resistant/rifampicin-resistant TB, implementation of migrant-sensitive strategies and free healthcare and preventive treatment for migrants with HIV co-infection.",Dedicated care for TB prevention and treatment in migrant populations within the European Union/European Economic Area and UK is essential.,2024-12-14,Pubmed_Drug_Resistant_Tuberculosis.csv
