pubmed_id,title,keywords,journal,abstract,methods,results,conclusions,publication_date,category
39888848,Wearable sensors in paediatric neurology.,,Developmental medicine and child neurology,"Wearable sensors have the potential to transform diagnosis, monitoring, and management of children who have neurological conditions. Traditional methods for assessing neurological disorders rely on clinical scales and subjective measures. The snapshot of the disease progression at a particular time point, lack of cooperation by the children during assessments, and susceptibility to bias limit the utility of these measures. Wearable sensors, which capture data continuously in natural settings, offer a non-invasive and objective alternative to traditional methods. This review examines the role of wearable sensors in various paediatric neurological conditions, including cerebral palsy, epilepsy, autism spectrum disorder, attention-deficit/hyperactivity disorder, as well as Rett syndrome, Down syndrome, Angelman syndrome, Prader-Willi syndrome, neuromuscular disorders such as Duchenne muscular dystrophy and spinal muscular atrophy, ataxia, Gaucher disease, headaches, and sleep disorders. The review highlights their application in tracking motor function, seizure activity, and daily movement patterns to gain insights into disease progression and therapeutic response. Although challenges related to population size, compliance, ethics, and regulatory approval remain, wearable technology promises to improve clinical trials and outcomes for patients in paediatric neurology.",,,,2025-01-31,Pubmed_Duchenne_Muscular_Dystrophy.csv
39884029,Muscle imaging in facioscapulohumeral muscular dystrophy research: A scoping review and expert recommendations.,"Facioscapulohumeral muscular dystrophy, Magnetic resonance imaging, Muscle imaging, Ultrasound, dual energy X-ray absorptiometry",Neuromuscular disorders : NMD,"Clinical trial readiness is an important topic in the field of facioscapulohumeral muscular dystrophy (FSHD). As FSHD is a slowly progressive and clinically heterogeneous disease, imaging biomarkers have been proposed to complement clinical outcome measures. Muscle magnetic resonance imaging (MRI), ultrasound and dual energy X-ray absorptiometry (DEXA) have been used to measure disease severity, activity and progression. We conducted a scoping review of the literature on these imaging modalities to assess gaps in knowledge and subsequently collaborated with a panel of neuromuscular imaging experts to generate recommendations on the road ahead. We systematically searched PubMed, EMBASE and Cochrane Library databases. Three-hundred and twenty-eight studies were screened and one hundred and five studies were included. MRI indices related to intramuscular fat content, STIR positivity and T2",,,,2025-01-31,Pubmed_Duchenne_Muscular_Dystrophy.csv
39823823,Association between age at loss of ambulation and cardiac function in adults with Duchenne muscular dystrophy.,"DMD age loss of ambulation – LVEF, DMD ambulation-cardiac correlation, loss of ambulation and cardiac function adult DMD",Neuromuscular disorders : NMD,"Cardiomyopathy is a common co-morbidity in individuals with Duchenne muscular dystrophy (DMD). This retrospective single centre study investigated the relationship between age at loss of ambulation (LOA) and late stage left ventricular ejection fraction (LVEF) in 84 individuals (> 16 years old) with DMD taking glucocorticoid and ACE inhibitors treatment. Regression analyses showed a positive correlation between later age at LOA and higher LVEF in adulthood (linear regression estimate 1.49, 95 % CI: 0.13-2.84, p = 0.03). Each additional year of ambulation increased the odds of displaying a higher LVEF category (LVEF 40 %, 40 - 50 % or 50 %) by 35 % (p = 0.003). Sensitivity models excluding cardioprotective genotypes (absence of Dp116 isoform) and mild motor phenotypes (out of frame deletions amenable to skip exon 44 and 45) confirmed this association while models including age at respiratory impairment did not improve the model. Individuals who lost ambulation before age 11.92 (ROC AUC 0.73, 95 % CI: 0.60-0.85) reached a LVEF <40 % 5.21 years earlier than those who lost ambulation after that age (adjusted restricted mean survival time 19.08 vs 24.29 years, p < 0.001). These findings may suggest that prolonging ambulation does not impact cardiac function adversely in advance stages of DMD.",,,,2025-01-18,Pubmed_Duchenne_Muscular_Dystrophy.csv
39793573,Phase 1/2 trial of brogidirsen: Dual-targeting antisense oligonucleotides for exon 44 skipping in Duchenne muscular dystrophy.,"DMD, Duchenne, antisense oligonucleotides, dual targeting, dystrophin, exon 44, exon skipping, morpholino, plasma proteomics, urine-derived cells",Cell reports. Medicine,"Duchenne muscular dystrophy (DMD) is a severe muscle disorder caused by mutations in the DMD gene, leading to dystrophin deficiency. Antisense oligonucleotide (ASO)-mediated exon skipping offers potential by partially restoring dystrophin, though current therapies remain mutation specific with limited efficacy. To overcome those limitations, we developed brogidirsen, a dual-targeting ASO composed of two directly connected 12-mer sequences targeting exon 44 using phosphorodiamidate morpholino oligomers. An open-label, dose-escalation, phase 1/2 trial assessed the safety, pharmacokinetics, and efficacy of brogidirsen in six ambulant patients with DMD amenable to exon 44 skipping. Following dose escalation, extended 24-week treatment with 40 mg/kg and 80 mg/kg yielded dose-dependent increases in dystrophin (16.63% and 24.47% of normal). Functional assessments indicated motor stabilization, and plasma proteomics revealed reductions in peptidyl arginine deiminase 2 (PADI2), titin (TTN), and myomesin 2 (MYOM2), highlighting potential biomarkers. Brogidirsen's efficacy was supported in vitro using urine-derived cells from patients with DMD. These promising results warrant a subsequent trial for DMD. This study was registered at ClinicalTrials.gov (NCT04129294).",,,,2025-01-11,Pubmed_Duchenne_Muscular_Dystrophy.csv
39790021,Adeno-Associated Virus 8 and 9 Myofibre Type/Size Tropism Profiling Reveals Therapeutic Effect of Microdystrophin in Canines.,"Duchenne muscular dystrophy (DMD), adeno‐associated virus (AAV), canine model, microdystrophin, myofibre size, myofibre type","Journal of cachexia, sarcopenia and muscle","Adeno-associated virus (AAV) 8 and 9 are in clinical trials for treating neuromuscular diseases such as Duchenne muscular dystrophy (DMD). Muscle consists of myofibres of different types and sizes. However, little is known about the fibre type and fibre size tropism of AAV in large mammals.
We evaluated fibre type- and size-specific transduction properties of AAV8 and AAV9 in 17 dogs that received systemic gene transfer (dose 1.94 ± 0.52 × 10
Transgene expression was detected in 30%-45% of myofibres. In the AP reporter vector-injected dogs, neither AAV8 nor AAV9 showed a statistically significant fibre type preference. Interestingly, AP expression was enriched in smaller fibres. In uDys-treated DMD dogs, slow and fast myofibres were equally transduced. Notably, uDys-expressing myofibres were significantly larger than uDys-negative myofibres irrespective of the AAV serotype (p < 0.0001). In AAV8 uDys vector-injected dogs, the mini-Feret diameter was 15%, 16% and 23% larger in uDys-positive slow, fast and hybrid fibres, respectively; the cross-sectional area was 30%, 34% and 46% larger in uDys-positive slow, fast and hybrid fibres, respectively. In AAV9 uDys vector-injected dogs, the mini-Feret diameter was 12%, 13% and 25% larger in uDys-positive slow, fast and hybrid fibres, respectively; the cross-sectional area was 25%, 28% and 59% larger in uDys-positive slow, fast and hybrid fibres, respectively.
Our studies suggest that AAV8 and AAV9 transduce fast and slow myofibres at equivalent efficiency. Importantly, uDys therapy effectively prevented dystrophic myofibre atrophy. Our study provides important insight into systemic muscle AAV delivery in large mammals and supports further development of uDys gene therapy for DMD.",,"Transgene expression was detected in 30%-45% of myofibres. In the AP reporter vector-injected dogs, neither AAV8 nor AAV9 showed a statistically significant fibre type preference. Interestingly, AP expression was enriched in smaller fibres. In uDys-treated DMD dogs, slow and fast myofibres were equally transduced. Notably, uDys-expressing myofibres were significantly larger than uDys-negative myofibres irrespective of the AAV serotype (p < 0.0001). In AAV8 uDys vector-injected dogs, the mini-Feret diameter was 15%, 16% and 23% larger in uDys-positive slow, fast and hybrid fibres, respectively; the cross-sectional area was 30%, 34% and 46% larger in uDys-positive slow, fast and hybrid fibres, respectively. In AAV9 uDys vector-injected dogs, the mini-Feret diameter was 12%, 13% and 25% larger in uDys-positive slow, fast and hybrid fibres, respectively; the cross-sectional area was 25%, 28% and 59% larger in uDys-positive slow, fast and hybrid fibres, respectively.",,2025-01-10,Pubmed_Duchenne_Muscular_Dystrophy.csv
39747998,Immunologic investigations into transgene directed immune-mediated myositis following delandistrogene moxeparvovec gene therapy.,"AAV vector, Delandistrogene moxeparvovec, Duchenne muscular dystrophy, Dystrophin, Gene transfer therapy, Immune-mediated myositis",Scientific reports,"Delandistrogene moxeparvovec is an rAAVrh74 vector-based gene transfer therapy that delivers a transgene encoding delandistrogene moxeparvovec micro-dystrophin, an engineered, functional form of dystrophin shown to stabilize or slow disease progression in DMD. It is approved in the US and in other select countries. Two serious adverse event cases of immune-mediated myositis (IMM) were reported in the phase Ib ENDEAVOR trial (NCT04626674). We hypothesized that immune responses to the micro-dystrophin transgene product may have mediated these IMM events. An interferon-gamma ELISpot assay was used to detect T cell responses to delandistrogene moxeparvovec micro-dystrophin peptide pools. ELISpot analysis suggested that IMM resulted from T cell-mediated responses directed against specific micro-dystrophin peptides corresponding to exons 8 and 9 (Case 1) and exon 8 (Case 2) of the DMD gene. In silico epitope mapping based on the patients' HLA-I alleles indicated greater probability for peptides derived from exons 8 and/or 9 to bind HLA-I, providing further evidence that peptides derived from corresponding micro-dystrophin regions may have higher immunogenic potential. Collectively, these data suggest that patients with DMD gene deletions involving exons 8 and/or 9 may be at increased risk of IMM following delandistrogene moxeparvovec micro-dystrophin gene therapy infusion.",,,,2025-01-03,Pubmed_Duchenne_Muscular_Dystrophy.csv
39720164,"Patient- and Caregiver-Reported Impact of Symptoms in Alzheimer Disease, Mild Cognitive Impairment, and Dementia.",,Neurology. Clinical practice,"In preparation for future clinical trials involving individuals with Alzheimer disease (AD), mild cognitive impairment (MCI), and dementia, it is important to ascertain the widespread impact of symptoms from the direct perspectives of patients and caregivers. In this study, we performed cross-sectional surveys using large-scale patient and caregiver data to identify the prevalence and average impact of symptoms and symptomatic themes experienced by adults with AD, MCI, and dementia. Subsequent analyses were used to determine which demographic and disease-specific factors are associated with more severe disease.
Fifteen adults with AD (6), MCI (8), and dementia (1) and 15 caregivers of adults with AD (7), MCI (6), and dementia (2) participated in qualitative interviews providing 1,166 and 1,097 unique quotes pertaining to symptom burden. Using open-ended questions from a comprehensive interview guide, participants were asked to identify the symptoms of AD that have the greatest effect on their lives or the lives of the individual for whom they provide care. A cross-sectional survey was then implemented inquiring about the potential symptoms of importance identified during preliminary qualitative interviews. Four-hundred thirty-three individuals (patients and caregivers) participated in the cross-sectional survey, providing more than 35,000 symptom rating responses. Subsequent analyses were conducted to determine how demographic and disease-specific characteristics correlate with symptomatic theme prevalence.
The most frequent symptomatic themes reported by individuals with AD, MCI, and dementia in the cross-sectional survey were memory problems (99.0%), problems thinking (90.3%), and communication difficulties (80.4%). Patients identified decreased satisfaction in social situations (1.45), fatigue (1.45), and memory problems (1.41) as the most impactful symptomatic themes (range 0-4). Patient-reported symptomatic theme prevalence was strongly associated with the Modified Rankin Scale (mRS) for neurologic disability.
Individuals with AD, MCI, and dementia experience a variety of symptoms that significantly affect their daily lives. These symptoms, many underrecognized, are of variable importance to individuals with these diseases and may inform potential targets for future therapeutic intervention as well as facilitate the development and validation of disease-specific outcome measures.",,"The most frequent symptomatic themes reported by individuals with AD, MCI, and dementia in the cross-sectional survey were memory problems (99.0%), problems thinking (90.3%), and communication difficulties (80.4%). Patients identified decreased satisfaction in social situations (1.45), fatigue (1.45), and memory problems (1.41) as the most impactful symptomatic themes (range 0-4). Patient-reported symptomatic theme prevalence was strongly associated with the Modified Rankin Scale (mRS) for neurologic disability.",,2024-12-25,Pubmed_Duchenne_Muscular_Dystrophy.csv
39713935,Relationship Between Quantitative Magnetic Resonance Imaging Measures and Functional Changes in Patients With Duchenne Muscular Dystrophy.,"Duchenne muscular dystrophy; function, MRI, endpoint, lean muscle volume, muscle fat, quantitative muscle composition",Muscle & nerve,"Improved methodologies to monitor the progression of Duchenne muscular dystrophy (DMD) are needed, especially in the context of clinical trials. We report changes in muscle magnetic resonance imaging (MRI) parameters in participants with DMD, including changes in lean muscle volume (LMV), muscle fat fraction (MFF), and muscle fat infiltration (MFI) and their relationship to changes in functional parameters.
MRI data were obtained as part of a clinical study (NCT02310763) of domagrozumab, an antibody-targeting myostatin that negatively regulates skeletal muscle mass. This post hoc analysis evaluated participants with Dixon MRI data and corresponding functional data at baseline and weeks 49 and 97. Images were analyzed to evaluate changes in adductors, hamstrings, and quadriceps.
There was a positive correlation between increases in LMV and function. LMV changes in adductors (R = 0.51) and quadriceps (R = 0.54) showed a stronger correlation with function than LMV changes in hamstrings (R = 0.30). There was a negative correlation between MFF and MFI, respectively, and function in adductors (R = -0.57, R = -0.42), quadriceps (R = -0.59, R = -0.50), and hamstrings (R = -0.53, R = -048). Participants with preserved North Star Ambulatory Assessment scores had high total LMV (LMV
These findings support the use of MRI biomarkers as potential surrogate endpoints in clinical trials of patients with DMD.
ClinicalTrials.gov identifiers: NCT02310763.",,"There was a positive correlation between increases in LMV and function. LMV changes in adductors (R = 0.51) and quadriceps (R = 0.54) showed a stronger correlation with function than LMV changes in hamstrings (R = 0.30). There was a negative correlation between MFF and MFI, respectively, and function in adductors (R = -0.57, R = -0.42), quadriceps (R = -0.59, R = -0.50), and hamstrings (R = -0.53, R = -048). Participants with preserved North Star Ambulatory Assessment scores had high total LMV (LMV",,2024-12-23,Pubmed_Duchenne_Muscular_Dystrophy.csv
39684857,Unveiling the Future of Cardiac Care: A Review of Gene Therapy in Cardiomyopathies.,"CRISPR/Cas9, adeno-associated virus (AAV), cardiomyopathies, clinical trials in cardiomyopathies, gene editing, gene replacement, gene therapy, transgene expression, vector delivery",International journal of molecular sciences,"For years, the treatment of many cardiomyopathies has been solely focused on symptom management. However, cardiomyopathies have a genetic substrate, and directing therapy towards the pathophysiology rather than the epiphenomenon of the disease may be a winning strategy. Gene therapy involves the insertion of genes or the modification of existing ones and their regulatory elements through strategies like gene replacement and gene editing. Recently, gene therapy for cardiac amyloidosis and Duchenne muscular dystrophy has received approval, and important clinical trials are currently evaluating gene therapy methods for rare heart diseases like Friedreich's Ataxia, Danon disease, Fabry disease, and Pompe Disease. Furthermore, favorable results have been noted in animal studies receiving gene therapy for hypertrophic, dilated, and arrhythmogenic cardiomyopathy. This review discusses gene therapy methods, ongoing clinical trials, and future goals in this area.",,,,2024-12-17,Pubmed_Duchenne_Muscular_Dystrophy.csv
39674052,Prognostic significance of ACTN3 genotype in Duchenne muscular dystrophy: Findings from an Argentine patient cohort.,"ACTN3, DMD variant location, Duchenne muscular dystrophy, Genetic modifiers",European journal of paediatric neurology : EJPN : official journal of the European Paediatric Neurology Society,"A wide phenotypic spectrum exists among DMD patients, with genetic modifiers seen as a putative cause of this variability. The main aim was to evaluate the effect of 4 genetic modifiers and the location of DMD variants on disease severity in a DMD Argentine cohort. A secondary objective was to provide a summary of the current state of knowledge and association of the tested loci with DMD's phenotype. Two groups of patients with extreme phenotypes (Severe/Mild) were defined based on the age at loss of ambulation. SNVs in SPP1, LTBP4, CD40, and ACTN3 were genotyped, and their distribution was compared between groups using Chi-square or Fisher exact tests. Concurrent effects with glucocorticoids treatment, DMD mutation location (proximal/distal) and the other loci were evaluated by multivariate logistic regression. Additionally, we performed a systematic literature review to summarize and interpret the impact of modifiers on various DMD traits. ACTN3-rs1815739 was the only modifier loci of DMD progression in our cohort. A concurrent damaging effect between DMD mutation and ACTN3 was detected, identifying a possible interaction between distal variants and ACTN3 TT-genotype that need to be validated in a larger cohort. The systematic review showed agreement in the results when significant differences were reported. The employment of extreme DMD phenotypic groups was an innovative approach for identifying risk loci for disease severity. The interaction between DMD mutation location and ACTN3, if confirmed, could help to avoid confounding elements in assembling study cohorts for clinical trials. Finally, this report's major highlight is being the first study conducted on an Argentine and Latin-American population.",,,,2024-12-15,Pubmed_Duchenne_Muscular_Dystrophy.csv
39614336,Golodirsen restores DMD transcript imbalance in Duchenne Muscular Dystrophy patient muscle cells.,"Antisense oligonucleotide, Duchenne muscular dystrophy, Golodirsen, Morpholino, Transcript imbalance.",Skeletal muscle,"Antisense oligonucleotides (AON) represent a promising treatment for Duchenne muscular dystrophy (DMD) carrying out-of-frame deletions, but also show limitations. In a completed clinical trial golodirsen, approved by FDA to induce skipping of DMD gene exon 53 in eligible patients, we demonstrated increase in DMD expression and protein production, albeit with inter-patient variability.
Here, we investigate further the golodirsen mechanism of action using myotubes derived from MyoD transfected fibroblasts isolated from DMD patients at the baseline of the clinical trial SRP-4053.
We confirm golodirsen's selectivity and efficiency in removing only exon 53. For the first time in human cells, we revealed a significant reduction in the so called DMD ""transcript imbalance"", in golodirsen-treated DMD muscle cultures. The transcript imbalance is a unique DMD phenomenon characterized by non-homogeneous transcript expression along its entire length and responsible for the reduced stability of the transcript. Our in-vivo study also showed that the efficiency of exon skipping did not always correspond to a proportional restoration of the dystrophin protein. Predominant nuclear localization of the DMD transcript, observed in patients and animal models, persists even after exon skipping.
All these findings suggest challenges other than AON delivery for high level of protein restoration in DMD, highlighting the importance of investigating the biological mechanisms upstream of protein production to further enhance the efficiency of any AON treatment in this condition.",,"We confirm golodirsen's selectivity and efficiency in removing only exon 53. For the first time in human cells, we revealed a significant reduction in the so called DMD ""transcript imbalance"", in golodirsen-treated DMD muscle cultures. The transcript imbalance is a unique DMD phenomenon characterized by non-homogeneous transcript expression along its entire length and responsible for the reduced stability of the transcript. Our in-vivo study also showed that the efficiency of exon skipping did not always correspond to a proportional restoration of the dystrophin protein. Predominant nuclear localization of the DMD transcript, observed in patients and animal models, persists even after exon skipping.","All these findings suggest challenges other than AON delivery for high level of protein restoration in DMD, highlighting the importance of investigating the biological mechanisms upstream of protein production to further enhance the efficiency of any AON treatment in this condition.",2024-11-30,Pubmed_Duchenne_Muscular_Dystrophy.csv
